gradient
-0.00575
-0.00297
0.00164
-0.00105
-0.00374
0.00436
-0.00128
-0.00405
0.00039
-0.00125
-0.0054
-0.00048
-0.0015
0.00171
0.00064
-0.00783
-0.00266
-0.0006
-0.00137
-0.00343
0.00165
-0.00458
-0.00133
-0.00353
-0.00691
-0.00927
-0.00406
0.00125
-0.00203
-0.00018
-0.00166
0.00141
-0.00132
0.00183
0.0004
0.00069
-0.00096
-0.0012
-0.00364
-0.00024
-0.00174
0.00088
-0.00196
-0.00134
-0.00103
-0.00228
-0.00126
0.00035
-0.00062
-0.00242
-0.00085
-0.00319
-0.00056
-0.00173
-0.00166
-0.00282
0.00017
0.00342
-0.00217
0.0009
-0.00064
-0.0043
-0.00003
-0.00034
0.00166
-0.00075
0.00021
0.00319
0.00007
-0.00192
0.00173
-0.00582
-0.00194
-0.00241
-0.00632
0.00084
-0.00581
0.00206
0.00056
0.00329
0.00248
-0.00121
-0.00633
-0.00339
-0.00687
-0.0035
-0.00516
-0.00336
-0.00355
-0.0011
-0.00099
-0.00172
-0.00127
0.00047
-0.005
-0.00117
0.00341
-0.00319
-0.00219
-0.00398
-0.00136
0.00066
-0.00078
-0.0011
-0.00053
-0.00386
-0.00185
0.00214
-0.00086
-0.00332
-0.00081
-0.0015
-0.00857
-0.00067
-0.00333
-0.00238
-0.00246
-0.00267
0.00002
-0.00126
0.00262
-0.00057
-0.00141
-0.00361
-0.00091
-0.00112
-0.00088
-0.00388
0.00007
0.00025
0.00346
-0.00263
-0.0022
0.00054
-0.00095
-0.00377
-0.0015
0.00087
0.00417
-0.00112
-0.00461
-0.00172
-0.0024
0.00095
-0.00539
-0.00024
-0.00211
-0.00237
-0.00396
-0.0018
-0.0012
-0.00013
0.00067
0.00285
-0.00213
-0.00335
0.00027
-0.00518
-0.00314
-0.00272
0.00176
-0.00067
-0.00108
0.00388
0.00241
-0.00054
-0.00172
-0.00429
-0.00075
-0.00044
-0.00318
-0.00457
-0.00003
-0.02253
-0.00029
0.00298
-0.00101
-0.00502
-0.00321
-0.00309
-0.00255
-0.00238
-0.0044
-0.00325
-0.00089
0.00092
-0.00072
-0.00044
0.00077
-0.00142
-0.0122
-0.00095
-0.00923
-0.00279
0.00211
-0.00208
-0.0015
-0.00257
0.00009
-0.00078
0.00034
-0.00438
0.00427
0.00248
-0.00094
-0.00124
-0.00134
0.00071
-0.00632
-0.00166
0.00052
0.00056
0.0035
0.00356
-0.00251
0.00098
-0.0015
0.003
-0.00153
-0.00128
0.00088
-0.00059
-0.00228
-0.00311
-0.00234
-0.00405
-0.0064
0.00279
-0.00081
-0.00255
-0.00234
-0.00626
-0.00027
-0.00276
-0.00038
-0.00248
0.00239
0.00054
-0.00911
-0.00504
0.00097
-0.00093
0.00278
-0.00042
-0.00214
-0.00145
-0.00108
-0.00058
-0.00008
-0.00411
-0.00366
-0.00309
-0.00048
0.00053
-0.00287
-0.00149
-0.00734
0.00484
0.00688
-0.00184
0.00416
-0.00466
-0.0006
-0.00112
-0.00164
-0.00331
0.00168
-0.00186
-0.00422
0.00365
0.00384
0.00056
0.00217
-0.00092
-0.00668
-0.00044
-0.00373
-0.00268
-0.00194
-0.00114
0.00052
0.00431
-0.00058
-0.00125
0.0002
-0.00113
0.00817
-0.00122
-0.00059
0.00188
0.00101
0.00402
-0.00257
-0.00429
-0.00375
-0.00455
-0.00079
-0.00229
0.00134
-0.00646
0.00086
-0.00004
-0.00234
0.00467
0.00026
-0.00128
0.00305
0.00047
0.00086
0.00291
0.00107
-0.00304
-0.00098
0.00018
-0.00085
-0.00572
-0.00013
-0.00078
-0.00289
-0.00052
-0.00135
-0.00056
-0.00259
0.00251
0.00021
-0.00043
-0.00091
0.00454
-0.00099
0.00005
0.00092
0.00127
-0.0012
-0.00435
-0.00257
-0.00064
-0.00936
-0.00236
0.0005
-0.00163
-0.00116
-0.00385
-0.00043
-0.00298
-0.0008
-0.00073
-0.00138
-0.00563
0.00286
0.00361
-0.00253
0.00288
0.00546
0.0037
0.00189
0.00003
0.00012
-0.00143
0.00383
-0.00841
0.00379
-0.00709
-0.00035
-0.00429
-0.00116
-0.00886
-0.00294
0.00654
0.00265
-0.00459
-0.00076
-0.00127
0.00054
0.00179
-0.00176
0.00251
0.00326
-0.00086
-0.00181
-0.01124
-0.00087
-0.00853
-0.0016
-0.00268
-0.00253
-0.00286
-0.00728
0.0001
-0.00165
0.00137
-0.0093
-0.00007
-0.00051
-0.00043
-0.00145
0.00099
0.00004
-0.00139
-0.00247
0.00341
-0.00504
-0.00146
0.00013
0.00127
-0.00069
-0.00024
0.00005
-0.00319
-0.00094
0.00237
-0.0009
-0.00064
-0.00012
0.00124
0.00233
-0.00057
0.00013
0.00296
-0.00571
-0.00276
0.002
-0.00244
-0.0007
-0.0008
0.00247
-0.00178
-0.00421
0.00087
0.001
0.00229
0.004
0.00145
0.00039
0.00102
0.00002
-0.00048
-0.00255
-0.00073
-0.00107
-0.00216
-0.00159
0.0016
0.00383
-0.01379
-0.00147
-0.00186
-0.00123
-0.00275
-0.00156
0.00118
-0.00017
0.00331
-0.00121
-0.00098
-0.00434
0.00115
-0.00182
-0.00188
0.00048
-0.00078
0.00174
-0.00593
-0.00198
-0.0004
0.00064
-0.00024
-0.00227
-0.00375
-0.00113
-0.00087
-0.00253
-0.00345
-0.00266
-0.00025
-0.00228
-0.0009
-0.0007
-0.00214
0.00025
0.0012
-0.00061
-0.00086
0.00111
-0.00041
0.00017
-0.00076
-0.00038
-0.00074
-0.00116
-0.00184
-0.00033
-0.00208
-0.00014
-0.00374
-0.00777
-0.00166
-0.00143
-0.00208
-0.00433
0.00074
-0.00191
-0.00167
-0.00401
-0.00127
-0.00137
-0.00099
-0.00135
-0.00038
-0.00044
-0.00207
0.00021
0.0007
-0.0012
-0.00099
-0.00041
0.0004
0.00231
-0.00064
-0.00294
-0.00812
0.00191
-0.00051
-0.00215
-0.00131
0.00148
-0.0006
-0.00438
0.00091
-0.00477
0.00032
-0.0011
-0.00266
0.00068
0.00225
-0.00089
-0.00554
-0.00108
-0.0126
0.00203
-0.00051
0.00021
-0.00241
0.00278
-0.00024
-0.00107
-0.00186
-0.0012
0.00186
-0.00312
0.00284
-0.00085
-0.0021
-0.00134
0.0009
-0.00127
-0.00149
-0.00171
-0.00176
-0.00131
-0.00746
-0.00321
-0.00507
-0.00128
0.00364
0.00176
0.00107
-0.00249
-0.00114
-0.00135
-0.00401
-0.00132
-0.00768
-0.002
-0.00602
-0.00699
-0.00313
-0.00568
-0.00494
-0.00812
-0.0011
-0.00092
-0.00106
-0.00519
-0.00015
-0.00267
-0.0069
-0.00115
-0.00045
-0.0054
-0.00193
-0.0023
-0.00181
-0.00716
0.00193
-0.00092
0.00121
0.00336
0.00211
0.0031
-0.00476
-0.00187
0.00312
-0.00181
0.00058
-0.00075
0.0016
0.00363
0.00218
0.00616
0.00105
0.00647
0.00325
0.00762
0.00301
0.00111
-0.00079
0.00077
0.00343
-0.00078
-0.00405
-0.00059
-0.00029
0.0001
0.00089
0.00188
-0.0007
0.00002
-0.00093
-0.00539
-0.00302
-0.00716
-0.00892
0.00229
0.00384
-0.00026
-0.00033
-0.00085
-0.09533
0.0009
-0.00445
-0.0008
0.00148
-0.00347
-0.00607
-0.00139
0.00116
-0.00326
-0.00342
-0.00184
-0.00253
-0.00334
0.00588
-0.0011
-0.00055
0.00266
-0.00308
0.00272
-0.00044
0.00003
-0.00097
-0.00061
-0.00084
-0.00617
0.00218
0.003
-0.00043
0.0019
0.00334
0.00164
0.00344
0.00049
0.00385
-0.00331
-0.0012
-0.00197
-0.00205
0.00192
-0.0024
-0.00732
-0.00372
-0.00124
-0.00322
-0.00415
-0.0007
-0.00219
0.00016
-0.00069
-0.00388
-0.00156
0.0035
-0.00429
-0.00342
-0.00401
-0.00372
0.00249
0.00006
0.00229
-0.00059
-0.00698
-0.00673
-0.0029
-0.00028
-0.00212
0.00193
-0.00175
-0.00181
-0.00702
-0.00304
-0.00174
-0.00469
-0.00018
-0.00301
-0.00096
0.00444
-0.00268
0.00068
0.00147
-0.00381
0.00104
-0.00653
0.0016
-0.00228
-0.00402
-0.00158
-0.00171
-0.00111
0.00147
-0.00135
-0.00353
-0.00275
0.0075
-0.0013
-0.00237
0.00502
-0.0003
-0.00211
0.00375
0.00065
-0.0053
-0.00666
-0.00006
0.0022
-0.00375
-0.00084
-0.00117
-0.00284
-0.00166
-0.00077
-0.00763
-0.00318
0.00054
-0.00061
-0.00052
-0.00096
0.00068
-0.00385
-0.0004
-0.00025
-0.00077
-0.00364
-0.00436
-0.00053
0.00463
-0.00559
-0.00451
-0.00145
-0.00832
-0.00048
-0.00065
0.0024
-0.00042
-0.0005
-0.00102
-0.00153
-0.00084
-0.00179
-0.00099
-0.00239
-0.00081
-0.00533
0.002
-0.00031
0.00069
0.00019
-0.00571
-0.0022
-0.00047
-0.01263
-0.00165
0.00039
-0.00036
-0.01541
-0.01742
0.00147
-0.00041
-0.00061
-0.00416
0.00394
-0.00272
-0.0034
-0.00096
0.00001
-0.00463
0.00296
0.00056
-0.00243
-0.00252
-0.00183
-0.01704
-0.00386
-0.002
-0.00122
-0.00311
0.00007
-0.00005
0.00062
-0.0057
-0.004
0.00128
-0.00064
0.00061
0.00075
0.0017
-0.00417
-0.0021
-0.00108
0.00011
0.00034
-0.00197
-0.00139
-0.00152
