"hectad","tetrad","to 1929","1930 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","hectadstatus"
"NH28","NH28Z",0,0,0,0,0,1,"n"
"NH29","NH29A",0,0,0,0,0,1,"n"
"NH29","NH29H",0,0,0,0,0,1,"n"
"NH29","NH29R",0,0,0,0,0,1,"n"
"NH29","NH29S",0,0,0,0,0,1,"n"
"NH29","NH29X",0,0,0,0,0,1,"n"
"NH30","NH30K",0,0,0,0,0,1,"n"
"NH30","NH30U",0,1,0,0,0,0,"n"
"NH30","NH30X",0,0,0,0,0,1,"n"
"NH30","NH30Y",0,1,0,0,0,0,"n"
"NH30","NH30Z",1,0,0,0,0,0,"n"
"NH31","NH31I",0,0,1,0,0,0,"n"
"NH32","NH32E",0,1,0,0,0,0,"n"
"NH32","NH32I",0,0,0,0,1,0,"n"
"NH32","NH32J",0,0,1,0,1,0,"n"
"NH32","NH32N",0,0,0,0,1,0,"n"
"NH32","NH32P",0,0,0,0,1,0,"n"
"NH32","NH32T",0,0,0,0,1,0,"n"
"NH32","NH32U",0,0,0,0,1,0,"n"
"NH33","NH33E",0,0,1,0,0,0,"n"
"NH35","NH35P",0,0,0,0,0,1,"n"
"NH35","NH35Q",0,0,0,0,0,1,"n"
"NH36","NH36C",0,0,0,0,0,1,"n"
"NH36","NH36U",0,0,0,0,0,1,"n"
"NH37","NH37R",0,0,0,0,0,1,"n"
"NH37","NH37S",0,0,0,0,1,0,"n"
"NH37","NH37T",0,0,0,0,0,1,"n"
"NH38","NH38D",0,0,0,0,1,0,"n"
"NH38","NH38J",0,0,0,0,1,0,"n"
"NH38","NH38V",0,0,0,0,0,1,"n"
"NH38","NH38Y",0,0,0,0,0,1,"n"
"NH39","NH39I",0,0,0,0,1,0,"n"
"NH39","NH39P",0,0,0,0,1,0,"n"
"NH40","NH40F",0,0,0,0,0,1,"n"
"NH40","NH40J",0,0,0,0,0,1,"n"
"NH40","NH40L",0,0,0,0,0,1,"n"
"NH41","NH41D",0,0,0,0,0,1,"n"
"NH41","NH41X",0,1,1,0,0,0,"n"
"NH41","NH41Y",0,0,0,1,0,0,"n"
"NH42","NH42J",0,0,0,1,1,1,"n"
"NH42","NH42R",0,0,0,0,0,1,"n"
"NH42","NH42V",0,0,0,0,0,1,"n"
"NH42","NH42W",0,0,0,1,1,1,"n"
"NH43","NH43K",0,0,0,0,1,0,"n"
"NH44","NH44S",0,1,1,0,0,0,"n"
"NH44","NH44U",0,0,0,0,0,1,"n"
"NH44","NH44X",0,0,0,0,0,1,"n"
"NH45","NH45E",0,0,0,1,0,0,"n"
"NH45","NH45M",0,0,0,1,0,0,"n"
"NH45","NH45S",0,0,0,1,1,1,"n"
"NH45","NH45Y",0,0,0,0,0,1,"n"
"NH46","NH46E",0,0,0,0,0,1,"n"
"NH46","NH46G",0,0,0,1,0,0,"n"
"NH46","NH46U",0,0,1,0,0,0,"n"
"NH46","NH46V",0,0,0,1,0,0,"n"
"NH47","NH47K",0,0,0,0,1,0,"n"
"NH47","NH47M",0,0,0,1,0,0,"n"
"NH47","NH47V",0,0,0,0,1,1,"n"
"NH48","NH48D",0,0,0,0,0,1,"n"
"NH50","NH50E",0,0,0,0,1,0,"n"
"NH50","NH50N",0,1,0,0,1,1,"n"
"NH50","NH50P",0,0,0,0,0,1,"n"
"NH51","NH51F",0,0,0,0,1,0,"n"
"NH51","NH51K",0,0,0,0,0,1,"n"
"NH52","NH52P",0,0,0,0,0,1,"n"
"NH52","NH52Z",0,0,0,0,0,1,"n"
"NH53","NH53H",0,0,0,0,0,1,"n"
"NH53","NH53M",0,0,0,0,0,1,"n"
"NH53","NH53P",0,0,0,0,0,1,"n"
"NH53","NH53U",0,0,0,0,1,0,"n"
"NH54","NH54B",0,1,1,0,0,1,"n"
"NH54","NH54F",0,0,0,0,0,1,"n"
"NH54","NH54K",0,0,0,0,0,1,"n"
"NH55","NH55C",0,0,0,0,1,0,"n"
"NH56","NH56A",0,0,0,1,0,0,"n"
"NH56","NH56G",0,0,0,0,1,0,"n"
"NH56","NH56I",0,0,1,0,0,0,"n"
"NH56","NH56N",0,0,1,0,0,0,"n"
"NH57","NH57D",0,0,0,0,1,0,"n"
"NH57","NH57H",0,0,0,1,0,0,"n"
"NH57","NH57W",0,0,0,1,0,0,"n"
"NH59","NH59B",0,0,0,0,0,1,"n"
"NH59","NH59S",0,0,0,0,0,1,"n"
"NH59","NH59V",0,0,0,0,1,0,"n"
"NH60","NH60A",0,0,0,0,1,0,"n"
"NH60","NH60F",0,0,0,0,1,1,"n"
"NH60","NH60X",0,0,0,0,0,1,"n"
"NH62","NH62I",0,0,0,1,0,0,"n"
"NH63","NH63G",0,0,0,0,0,1,"n"
"NH63","NH63P",0,1,0,0,1,0,"n"
"NH64","NH64B",0,0,1,0,0,0,"n"
"NH64","NH64K",0,1,0,0,0,0,"n"
"NH65","NH65M",0,0,0,1,1,0,"n"
"NH65","NH65N",0,0,1,1,1,1,"n"
"NH66","NH66W",1,0,0,0,0,1,"n"
"NH67","NH67K",0,0,1,0,1,1,"n"
"NH67","NH67R",0,0,1,1,0,0,"n"
"NH67","NH67Y",0,0,0,1,0,0,"n"
"NH68","NH68N",0,0,1,1,0,0,"n"
"NH68","NH68R",0,0,0,0,1,0,"n"
"NH68","NH68X",0,0,1,0,0,0,"n"
"NH71","NH71D",0,0,1,0,1,0,"n"
"NH73","NH73E",0,0,0,0,1,1,"n"
"NH74","NH74X",0,1,0,0,0,0,"n"
"NH77","NH77J",0,0,1,1,0,1,"n"
"NH78","NH78A",0,0,0,1,1,1,"n"
"NH78","NH78B",0,0,0,0,0,1,"n"
"NH79","NH79C",0,0,0,0,0,1,"n"
"NH79","NH79G",0,0,0,0,0,1,"n"
"NH79","NH79P",0,0,0,0,0,1,"n"
"NH80","NH80G",0,0,0,0,1,0,"n"
"NH80","NH80H",0,0,0,0,1,1,"n"
"NH81","NH81Q",0,0,0,0,0,1,"n"
"NH81","NH81W",0,0,0,1,1,1,"n"
"NH82","NH82M",0,0,1,0,0,0,"n"
"NH89","NH89J",0,0,0,0,0,1,"n"
"NH90","NH90A",0,0,0,1,1,0,"n"
"NH90","NH90E",0,0,0,0,0,1,"n"
"NH90","NH90K",0,0,1,0,1,0,"n"
"NH90","NH90Q",0,0,0,0,1,1,"n"
"NH90","NH90R",0,0,0,0,0,1,"n"
"NH90","NH90V",0,0,1,1,0,0,"n"
"NH90","NH90W",0,1,0,1,1,1,"n"
"NH90","NH90X",0,0,0,1,0,1,"n"
"NH91","NH91P",1,0,0,0,0,0,"n"
"NH91","NH91V",0,0,0,0,1,0,"n"
"NH93","NH93Y",0,0,1,0,0,0,"n"
"NH94","NH94F",0,1,0,0,0,0,"n"
"NH94","NH94G",0,1,0,0,0,0,"n"
"NH94","NH94M",0,0,0,1,0,0,"n"
"NH94","NH94T",0,1,0,0,0,1,"n"
"NH94","NH94U",0,0,0,1,0,1,"n"
"NH94","NH94Z",0,1,1,1,0,1,"n"
"NH95","NH95P",0,1,0,0,0,0,"n"
"NH95","NH95V",0,0,0,1,0,0,"n"
"NH95","NH95X",0,1,0,0,0,0,"n"
"NJ00","NJ00A",0,0,0,1,0,0,"n"
"NJ00","NJ00B",0,0,0,1,0,0,"n"
"NJ00","NJ00D",0,0,0,0,1,0,"n"
"NJ00","NJ00E",0,0,0,0,1,1,"n"
"NJ00","NJ00F",0,0,1,0,0,0,"n"
"NJ00","NJ00G",0,0,0,1,0,0,"n"
"NJ00","NJ00H",0,0,0,0,0,1,"n"
"NJ00","NJ00V",0,0,0,0,1,1,"n"
"NJ01","NJ01A",0,0,0,0,1,0,"n"
"NJ01","NJ01C",0,0,0,0,1,0,"n"
"NJ02","NJ02H",0,0,0,0,0,1,"n"
"NJ02","NJ02I",0,1,0,1,1,1,"n"
"NJ02","NJ02J",0,0,0,0,0,1,"n"
"NJ02","NJ02N",0,0,0,1,1,1,"n"
"NJ03","NJ03G",0,1,0,1,1,1,"n"
"NJ03","NJ03K",0,0,0,0,0,1,"n"
"NJ04","NJ04D",0,1,0,0,0,0,"n"
"NJ04","NJ04E",0,0,0,1,0,0,"n"
"NJ04","NJ04N",0,0,1,0,0,0,"n"
"NJ05","NJ05A",0,1,0,1,1,0,"n"
"NJ05","NJ05B",0,0,0,1,1,1,"n"
"NJ05","NJ05C",0,1,0,1,0,0,"n"
"NJ05","NJ05D",0,0,0,0,0,1,"n"
"NJ05","NJ05J",1,0,0,0,0,0,"n"
"NJ10","NJ10A",0,0,0,0,1,0,"n"
"NJ10","NJ10F",0,0,0,0,1,1,"n"
"NJ10","NJ10G",0,1,0,0,0,0,"n"
"NJ10","NJ10I",0,0,1,0,0,0,"n"
"NJ10","NJ10T",0,1,0,0,0,0,"n"
"NJ10","NJ10X",0,0,1,0,0,0,"n"
"NJ10","NJ10Y",0,1,0,0,0,0,"n"
"NJ11","NJ11J",0,0,0,0,1,0,"n"
"NJ11","NJ11P",0,0,0,0,1,0,"n"
"NJ11","NJ11R",0,0,1,0,0,0,"n"
"NJ11","NJ11S",0,0,1,0,0,0,"n"
"NJ11","NJ11T",0,0,0,0,0,1,"n"
"NJ12","NJ12F",0,0,0,1,1,1,"n"
"NJ12","NJ12K",0,0,0,1,0,0,"n"
"NJ12","NJ12Q",0,0,0,0,0,1,"n"
"NJ12","NJ12Z",0,1,0,0,0,0,"n"
"NJ13","NJ13M",0,0,0,1,0,0,"n"
"NJ13","NJ13T",0,0,1,1,0,1,"n"
"NJ13","NJ13W",0,0,0,0,1,0,"n"
"NJ13","NJ13X",0,0,0,0,1,0,"n"
"NJ13","NJ13Z",0,1,0,0,0,0,"n"
"NJ14","NJ14V",0,0,0,1,1,0,"n"
"NJ15","NJ15E",0,0,0,1,1,0,"n"
"NJ20","NJ20Q",0,0,0,0,0,1,"n"
"NJ22","NJ22K",0,0,0,0,0,1,"n"
"NJ23","NJ23A",0,1,1,1,0,0,"n"
"NJ24","NJ24U",0,1,0,0,0,0,"n"
"NJ25","NJ25M",0,0,0,0,0,1,"n"
"NJ30","NJ30F",0,0,0,0,0,1,"n"
"NJ42","NJ42R",0,0,0,0,1,0,"n"
"NJ42","NJ42S",1,0,0,0,0,0,"n"
"NJ43","NJ43N",0,0,1,0,1,0,"n"
"NJ44","NJ44A",0,0,1,1,1,1,"n"
"NJ44","NJ44H",0,0,0,0,0,1,"n"
"NJ44","NJ44M",0,0,1,0,0,0,"n"
"NJ44","NJ44P",0,1,0,0,0,0,"n"
"NJ44","NJ44X",0,0,0,0,0,1,"n"
"NJ45","NJ45D",0,1,1,0,0,0,"n"
"NJ52","NJ52I",1,0,0,0,0,0,"n"
"NJ54","NJ54D",0,0,0,0,1,0,"n"
"NJ54","NJ54H",0,0,1,0,0,0,"n"
"NJ54","NJ54M",0,0,1,0,0,0,"n"
"NJ66","NJ66W",1,0,0,0,0,0,"n"
"NJ80","NJ80R",0,0,0,0,0,1,"n"
"NJ91","NJ91M",0,0,0,0,1,0,"n"
"NM34","NM34P",0,0,0,0,0,1,"n"
"NM39","NM39J",0,1,0,1,1,0,"n"
"NM41","NM41U",0,0,0,0,0,1,"n"
"NM42","NM42D",0,0,0,1,0,0,"n"
"NM42","NM42E",0,0,0,0,1,0,"n"
"NM42","NM42S",0,0,0,0,0,1,"n"
"NM43","NM43A",0,0,0,0,1,0,"n"
"NM43","NM43F",0,0,0,0,1,0,"n"
"NM43","NM43L",0,0,0,1,1,1,"n"
"NM43","NM43M",0,0,0,1,0,0,"n"
"NM43","NM43Q",0,0,0,0,0,1,"n"
"NM43","NM43S",0,0,0,0,1,0,"n"
"NM43","NM43T",0,0,0,1,1,0,"n"
"NM44","NM44K",0,0,0,1,0,0,"n"
"NM45","NM45I",0,0,0,0,1,0,"n"
"NM45","NM45P",0,0,0,1,0,0,"n"
"NM45","NM45Q",0,0,0,0,1,0,"n"
"NM45","NM45V",0,0,0,0,1,0,"n"
"NM46","NM46I",0,0,1,0,1,1,"n"
"NM46","NM46J",0,0,0,1,1,1,"n"
"NM46","NM46M",0,0,0,1,0,0,"n"
"NM46","NM46N",0,0,1,1,0,0,"n"
"NM46","NM46P",0,0,0,1,1,1,"n"
"NM46","NM46R",0,0,1,0,0,0,"n"
"NM46","NM46S",0,0,0,1,0,0,"n"
"NM46","NM46U",0,0,0,1,0,1,"n"
"NM46","NM46X",0,0,0,0,1,0,"n"
"NM46","NM46Z",0,0,0,0,1,0,"n"
"NM47","NM47Q",0,0,0,0,1,0,"n"
"NM48","NM48H",0,0,0,0,1,0,"n"
"NM48","NM48N",0,0,0,0,1,0,"n"
"NM48","NM48T",0,0,0,0,1,0,"n"
"NM48","NM48X",0,1,0,0,0,0,"n"
"NM48","NM48Z",0,0,0,1,1,1,"n"
"NM49","NM49Q",0,0,0,1,1,0,"n"
"NM49","NM49V",0,0,0,0,1,1,"n"
"NM52","NM52M",0,0,0,0,0,1,"n"
"NM53","NM53B",0,0,0,0,0,1,"n"
"NM53","NM53C",0,0,0,0,0,1,"n"
"NM53","NM53I",0,0,0,0,0,1,"n"
"NM53","NM53M",0,0,0,0,0,1,"n"
"NM53","NM53S",0,0,0,0,0,1,"n"
"NM53","NM53T",0,0,0,0,0,1,"n"
"NM53","NM53W",0,0,0,1,1,0,"n"
"NM54","NM54B",0,0,0,0,0,1,"n"
"NM55","NM55B",0,0,0,0,1,1,"n"
"NM55","NM55D",0,0,0,1,0,0,"n"
"NM56","NM56B",0,0,0,1,0,0,"n"
"NM56","NM56C",0,0,1,0,0,0,"n"
"NM56","NM56D",0,0,0,0,1,0,"n"
"NM56","NM56E",0,0,0,1,0,0,"n"
"NM56","NM56G",0,0,0,0,1,1,"n"
"NM56","NM56H",0,0,1,0,0,1,"n"
"NM56","NM56I",0,0,0,0,1,0,"n"
"NM56","NM56J",0,0,0,1,1,1,"n"
"NM56","NM56L",0,0,0,0,1,0,"n"
"NM56","NM56M",0,0,0,1,0,1,"n"
"NM56","NM56P",0,0,1,0,0,0,"n"
"NM56","NM56R",0,0,0,0,1,0,"n"
"NM56","NM56S",0,0,1,0,0,0,"n"
"NM56","NM56U",0,0,0,0,1,1,"n"
"NM56","NM56W",0,0,1,1,1,0,"n"
"NM56","NM56Y",0,0,0,0,1,0,"n"
"NM57","NM57F",0,0,1,1,1,0,"n"
"NM57","NM57K",0,0,0,0,1,0,"n"
"NM57","NM57Q",0,0,0,0,0,1,"n"
"NM57","NM57V",0,0,0,0,1,0,"n"
"NM62","NM62P",0,0,0,0,0,1,"n"
"NM62","NM62Q",0,0,0,0,0,1,"n"
"NM63","NM63A",0,0,0,0,0,1,"n"
"NM63","NM63C",0,0,0,0,0,1,"n"
"NM63","NM63E",0,0,0,0,0,1,"n"
"NM63","NM63X",0,0,0,0,1,1,"n"
"NM64","NM64X",0,0,0,0,0,1,"n"
"NM65","NM65Q",0,0,0,0,0,1,"n"
"NM65","NM65R",0,0,0,0,1,0,"n"
"NM65","NM65W",0,0,0,0,1,0,"n"
"NM65","NM65X",0,0,0,0,1,0,"n"
"NM65","NM65Y",0,0,0,0,1,0,"n"
"NM66","NM66G",0,0,0,0,0,1,"n"
"NM66","NM66I",0,0,0,1,0,0,"n"
"NM66","NM66L",0,0,0,1,0,0,"n"
"NM66","NM66S",0,0,0,0,1,0,"n"
"NM67","NM67T",0,0,0,0,1,0,"n"
"NM72","NM72D",0,0,1,0,1,0,"n"
"NM75","NM75H",0,1,0,0,0,0,"n"
"NM75","NM75Q",0,0,0,0,0,1,"n"
"NM76","NM76S",0,0,0,0,1,0,"n"
"NM76","NM76V",0,0,1,0,0,0,"n"
"NM76","NM76X",0,0,0,0,1,0,"n"
"NM77","NM77C",0,0,0,1,0,0,"n"
"NM77","NM77L",0,0,0,0,1,0,"n"
"NM77","NM77U",0,0,1,0,0,0,"n"
"NM78","NM78C",0,0,0,0,0,1,"n"
"NM78","NM78H",0,0,0,0,0,1,"n"
"NM80","NM80A",0,0,0,1,0,0,"n"
"NM80","NM80B",0,0,0,1,0,0,"n"
"NM80","NM80E",0,0,0,1,0,0,"n"
"NM80","NM80J",0,0,0,1,0,0,"n"
"NM80","NM80K",0,0,0,1,0,1,"n"
"NM80","NM80R",0,0,0,1,0,1,"n"
"NM80","NM80W",0,0,0,1,1,0,"n"
"NM81","NM81A",0,0,0,1,0,1,"n"
"NM81","NM81G",0,0,0,1,0,0,"n"
"NM81","NM81N",0,0,0,1,0,0,"n"
"NM81","NM81T",0,0,0,1,1,1,"n"
"NM82","NM82F",0,0,0,1,0,0,"n"
"NM82","NM82X",0,0,0,0,0,1,"n"
"NM82","NM82Z",0,0,0,1,0,0,"n"
"NM84","NM84J",0,0,0,0,0,1,"n"
"NM85","NM85I",0,0,0,0,0,1,"n"
"NM85","NM85M",0,0,0,0,0,1,"n"
"NM85","NM85S",0,1,0,0,0,1,"n"
"NM86","NM86J",0,0,0,0,1,0,"n"
"NM86","NM86U",0,0,0,0,0,1,"n"
"NM86","NM86V",0,1,0,0,0,0,"n"
"NM86","NM86W",0,0,0,1,1,0,"n"
"NM87","NM87A",0,0,0,0,1,0,"n"
"NM87","NM87F",0,0,0,0,1,0,"n"
"NM87","NM87K",0,0,0,0,1,0,"n"
"NM87","NM87L",0,0,0,0,1,0,"n"
"NM87","NM87M",0,0,0,0,1,0,"n"
"NM87","NM87S",0,0,0,0,0,1,"n"
"NM87","NM87V",0,0,0,0,0,1,"n"
"NM87","NM87X",0,0,0,0,0,1,"n"
"NM88","NM88W",0,0,0,0,0,1,"n"
"NM89","NM89E",0,0,0,1,0,0,"n"
"NM89","NM89I",0,0,0,1,0,0,"n"
"NM89","NM89J",0,0,0,1,0,0,"n"
"NM89","NM89N",0,0,0,1,0,0,"n"
"NM89","NM89P",0,0,0,1,0,0,"n"
"NM89","NM89W",0,0,0,1,0,0,"n"
"NM90","NM90C",0,0,0,1,0,1,"n"
"NM90","NM90E",0,0,0,0,0,1,"n"
"NM90","NM90I",0,0,0,1,0,0,"n"
"NM90","NM90P",0,0,0,1,0,1,"n"
"NM90","NM90U",0,0,0,1,0,0,"n"
"NM91","NM91B",0,0,0,1,0,1,"n"
"NM91","NM91M",0,0,0,1,0,0,"n"
"NM91","NM91R",0,0,0,1,0,0,"n"
"NM91","NM91U",0,0,0,1,0,0,"n"
"NM91","NM91W",0,0,1,0,0,0,"n"
"NM91","NM91Y",0,1,0,1,0,0,"n"
"NM92","NM92A",0,0,0,0,0,1,"n"
"NM92","NM92C",0,0,0,1,0,0,"n"
"NM92","NM92N",0,0,0,0,1,0,"n"
"NM93","NM93A",0,0,0,1,0,0,"n"
"NM93","NM93G",0,0,0,0,0,1,"n"
"NM93","NM93I",0,0,0,1,0,0,"n"
"NM93","NM93K",0,0,0,0,0,1,"n"
"NM93","NM93V",0,1,0,0,0,0,"n"
"NM93","NM93W",0,1,0,0,0,0,"n"
"NM95","NM95J",0,0,0,0,0,1,"n"
"NM95","NM95V",0,0,0,1,0,0,"n"
"NM96","NM96A",0,0,0,0,0,1,"n"
"NM97","NM97H",0,0,0,0,0,1,"n"
"NM97","NM97M",0,0,0,0,0,1,"n"
"NM98","NM98G",0,0,0,0,0,1,"n"
"NM98","NM98Y",0,0,0,0,0,1,"n"
"NM99","NM99I",0,0,0,0,0,1,"n"
"NM99","NM99S",0,0,0,0,0,1,"n"
"NM99","NM99T",0,0,0,0,0,1,"n"
"NM99","NM99U",0,0,0,0,0,1,"n"
"NM99","NM99Z",0,0,0,0,0,1,"n"
"NN00","NN00H",0,0,0,1,0,0,"n"
"NN00","NN00M",0,0,0,1,0,0,"n"
"NN01","NN01D",0,0,0,1,0,0,"n"
"NN01","NN01L",0,0,0,1,0,0,"n"
"NN01","NN01S",0,0,0,1,0,1,"n"
"NN01","NN01W",0,0,0,0,0,1,"n"
"NN01","NN01Y",0,0,0,0,0,1,"n"
"NN02","NN02B",0,0,0,1,0,0,"n"
"NN02","NN02D",0,0,0,0,0,1,"n"
"NN02","NN02E",0,0,0,0,0,1,"n"
"NN02","NN02G",0,0,0,0,1,0,"n"
"NN02","NN02H",0,0,0,1,0,1,"n"
"NN02","NN02R",0,0,0,1,0,0,"n"
"NN02","NN02V",0,0,0,0,0,1,"n"
"NN02","NN02Z",0,0,0,1,0,0,"n"
"NN03","NN03A",0,0,0,0,0,1,"n"
"NN03","NN03B",0,0,0,0,0,1,"n"
"NN03","NN03F",0,0,0,0,0,1,"n"
"NN03","NN03K",0,0,0,1,0,0,"n"
"NN04","NN04A",0,0,0,1,0,0,"n"
"NN04","NN04H",0,0,1,0,0,0,"n"
"NN04","NN04J",0,0,1,0,0,0,"n"
"NN05","NN05D",0,0,0,0,1,0,"n"
"NN05","NN05F",0,0,0,0,0,1,"n"
"NN05","NN05G",0,0,0,0,0,1,"n"
"NN05","NN05K",0,0,0,0,0,1,"n"
"NN05","NN05L",0,0,0,0,0,1,"n"
"NN05","NN05N",0,0,0,1,0,0,"n"
"NN05","NN05R",0,0,0,1,0,1,"n"
"NN05","NN05W",0,0,0,1,0,1,"n"
"NN05","NN05Y",0,0,0,0,0,1,"n"
"NN05","NN05Z",0,0,0,0,1,1,"n"
"NN06","NN06C",0,0,0,0,0,1,"n"
"NN06","NN06D",0,0,0,0,0,1,"n"
"NN06","NN06R",0,0,0,0,0,1,"n"
"NN06","NN06S",0,0,0,0,0,1,"n"
"NN06","NN06T",0,0,0,0,0,1,"n"
"NN06","NN06Y",0,1,0,0,0,0,"n"
"NN07","NN07F",0,0,0,0,0,1,"n"
"NN08","NN08E",0,0,0,0,0,1,"n"
"NN08","NN08P",0,0,0,0,0,1,"n"
"NN08","NN08U",0,0,0,0,0,1,"n"
"NN08","NN08W",0,0,0,0,1,0,"n"
"NN08","NN08X",0,0,0,0,0,1,"n"
"NN09","NN09E",0,0,0,0,0,1,"n"
"NN09","NN09H",0,0,0,0,0,1,"n"
"NN09","NN09Q",0,0,0,0,0,1,"n"
"NN10","NN10L",0,0,0,0,0,1,"n"
"NN10","NN10W",0,0,0,1,0,0,"n"
"NN10","NN10Z",0,0,0,1,0,0,"n"
"NN12","NN12A",0,0,0,1,0,1,"n"
"NN12","NN12C",0,0,0,1,0,0,"n"
"NN12","NN12R",0,0,0,0,0,1,"n"
"NN12","NN12V",0,0,0,1,0,0,"n"
"NN13","NN13A",0,0,0,1,0,0,"n"
"NN13","NN13J",0,0,0,1,0,0,"n"
"NN13","NN13V",0,0,0,0,1,0,"n"
"NN13","NN13W",0,0,0,1,0,0,"n"
"NN14","NN14L",0,0,0,1,0,0,"n"
"NN15","NN15A",0,0,0,0,0,1,"n"
"NN15","NN15B",0,1,0,1,0,1,"n"
"NN15","NN15D",0,0,0,1,1,1,"n"
"NN15","NN15E",0,0,0,1,1,1,"n"
"NN15","NN15H",0,0,0,0,1,1,"n"
"NN15","NN15I",0,0,0,0,0,1,"n"
"NN15","NN15L",0,0,0,0,0,1,"n"
"NN15","NN15M",0,0,1,0,0,1,"n"
"NN15","NN15N",0,0,0,0,1,0,"n"
"NN15","NN15S",0,0,0,1,0,1,"n"
"NN15","NN15T",0,0,0,0,0,1,"n"
"NN15","NN15Z",0,0,0,0,0,1,"n"
"NN16","NN16A",0,0,0,0,1,0,"n"
"NN16","NN16B",0,0,0,1,1,0,"n"
"NN16","NN16H",0,0,0,0,0,1,"n"
"NN16","NN16J",0,0,0,1,0,0,"n"
"NN16","NN16Q",0,0,0,1,0,0,"n"
"NN16","NN16S",0,0,0,0,0,1,"n"
"NN16","NN16T",0,0,0,0,0,1,"n"
"NN16","NN16U",0,0,0,1,1,1,"n"
"NN16","NN16X",0,0,0,0,0,1,"n"
"NN16","NN16Z",0,0,0,0,0,1,"n"
"NN17","NN17A",0,0,0,0,0,1,"n"
"NN17","NN17L",0,0,0,1,0,0,"n"
"NN17","NN17Q",0,0,0,0,1,1,"n"
"NN17","NN17R",0,0,0,1,0,1,"n"
"NN17","NN17S",0,0,0,1,0,0,"n"
"NN17","NN17V",0,0,0,1,1,0,"n"
"NN17","NN17W",0,0,0,0,1,0,"n"
"NN17","NN17X",0,0,0,1,1,0,"n"
"NN17","NN17Y",0,0,0,1,0,0,"n"
"NN18","NN18D",0,0,0,0,0,1,"n"
"NN18","NN18K",0,0,0,0,1,1,"n"
"NN19","NN19I",0,0,0,0,0,1,"n"
"NN19","NN19Q",0,0,0,0,0,1,"n"
"NN19","NN19T",0,0,0,0,0,1,"n"
"NN19","NN19W",0,0,0,1,1,1,"n"
"NN20","NN20T",0,1,0,0,0,0,"n"
"NN20","NN20U",0,0,1,0,0,1,"n"
"NN21","NN21E",0,0,0,0,0,1,"n"
"NN21","NN21J",0,0,0,0,0,1,"n"
"NN21","NN21V",0,0,0,1,0,1,"n"
"NN22","NN22F",0,0,0,0,0,1,"n"
"NN22","NN22G",0,0,0,0,1,0,"n"
"NN22","NN22H",0,0,0,0,0,1,"n"
"NN22","NN22I",0,0,0,0,1,0,"n"
"NN22","NN22T",0,0,1,1,1,1,"n"
"NN22","NN22Y",0,0,0,1,0,0,"n"
"NN23","NN23R",0,0,0,0,0,1,"n"
"NN23","NN23W",0,0,0,0,0,1,"n"
"NN24","NN24H",0,0,0,0,0,1,"n"
"NN24","NN24U",0,0,0,1,0,0,"n"
"NN25","NN25L",0,0,0,0,1,0,"n"
"NN25","NN25M",0,0,0,1,0,0,"n"
"NN25","NN25Q",0,0,0,1,0,0,"n"
"NN27","NN27A",0,0,0,1,1,0,"n"
"NN27","NN27B",0,0,0,1,1,0,"n"
"NN27","NN27F",0,0,0,0,1,0,"n"
"NN27","NN27G",0,0,0,1,1,0,"n"
"NN27","NN27H",0,0,0,0,1,1,"n"
"NN27","NN27L",0,0,0,0,1,0,"n"
"NN27","NN27M",0,0,0,0,1,0,"n"
"NN27","NN27N",0,0,0,0,1,0,"n"
"NN27","NN27R",0,0,0,1,0,0,"n"
"NN27","NN27S",0,0,0,1,0,0,"n"
"NN27","NN27T",0,0,0,1,1,0,"n"
"NN28","NN28A",0,0,0,0,0,1,"n"
"NN28","NN28F",0,0,0,0,0,1,"n"
"NN28","NN28K",0,0,0,0,1,1,"n"
"NN28","NN28L",0,0,0,0,1,1,"n"
"NN28","NN28R",0,0,0,0,1,1,"n"
"NN28","NN28Y",0,0,0,0,0,1,"n"
"NN28","NN28Z",0,0,0,0,0,1,"n"
"NN29","NN29A",0,0,0,0,1,1,"n"
"NN29","NN29F",0,0,0,0,1,1,"n"
"NN29","NN29H",0,0,0,0,0,1,"n"
"NN29","NN29I",0,0,0,0,0,1,"n"
"NN30","NN30C",0,0,1,0,0,0,"n"
"NN30","NN30H",0,0,1,0,0,0,"n"
"NN30","NN30W",0,0,0,0,0,1,"n"
"NN31","NN31D",0,0,1,0,0,0,"n"
"NN31","NN31F",0,0,0,1,0,0,"n"
"NN31","NN31J",0,0,0,0,0,1,"n"
"NN31","NN31K",0,0,0,0,1,0,"n"
"NN31","NN31M",0,0,0,0,0,1,"n"
"NN31","NN31N",0,0,0,0,0,1,"n"
"NN31","NN31R",0,0,0,1,0,1,"n"
"NN31","NN31W",0,0,0,1,0,0,"n"
"NN31","NN31X",0,0,0,0,0,1,"n"
"NN32","NN32C",0,0,0,0,1,1,"n"
"NN32","NN32D",0,0,0,0,0,1,"n"
"NN32","NN32E",0,0,0,0,0,1,"n"
"NN32","NN32G",0,0,1,0,0,0,"n"
"NN33","NN33A",0,0,0,0,1,0,"n"
"NN33","NN33E",0,0,0,0,0,1,"n"
"NN33","NN33G",0,0,0,0,0,1,"n"
"NN33","NN33K",0,0,0,0,0,1,"n"
"NN33","NN33R",0,0,1,0,1,0,"n"
"NN33","NN33S",0,0,1,0,1,0,"n"
"NN33","NN33V",0,0,0,0,0,1,"n"
