"hectad","tetrad","to 1929","1930 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","hectadstatus"
"NM15","NM15X",0,0,0,1,0,1,"n"
"NM15","NM15Z",0,0,0,0,1,0,"n"
"NM16","NM16V",0,0,0,1,0,0,"n"
"NM21","NM21Z",0,0,0,1,0,0,"n"
"NM22","NM22R",0,0,0,0,0,1,"n"
"NM22","NM22V",0,0,0,0,0,1,"n"
"NM22","NM22X",0,0,0,0,0,1,"n"
"NM25","NM25E",0,0,0,0,0,1,"n"
"NM26","NM26A",0,0,0,1,1,1,"n"
"NM26","NM26F",0,0,0,0,1,1,"n"
"NM26","NM26G",0,0,0,1,0,1,"n"
"NM26","NM26L",0,0,0,0,0,1,"n"
"NM26","NM26M",0,0,0,0,1,1,"n"
"NM26","NM26R",0,0,0,0,1,1,"n"
"NM26","NM26S",0,0,0,0,1,1,"n"
"NM31","NM31D",0,0,0,0,0,1,"n"
"NM31","NM31E",0,0,0,0,1,0,"n"
"NM31","NM31N",0,0,0,0,1,0,"n"
"NM31","NM31T",0,0,0,0,1,0,"n"
"NM31","NM31U",0,0,0,0,1,0,"n"
"NM32","NM32A",0,0,0,0,0,1,"n"
"NM32","NM32M",0,0,0,0,1,0,"n"
"NM32","NM32S",0,0,0,0,0,1,"n"
"NM32","NM32V",0,0,0,0,1,0,"n"
"NM32","NM32X",0,0,0,0,0,1,"n"
"NM33","NM33T",0,0,0,1,0,0,"n"
"NM33","NM33Z",0,0,0,0,1,1,"n"
"NM34","NM34I",0,0,0,0,1,0,"n"
"NM34","NM34J",0,0,0,1,0,1,"n"
"NM34","NM34K",0,0,0,1,0,1,"n"
"NM34","NM34L",0,0,0,0,1,1,"n"
"NM34","NM34P",0,0,0,1,1,0,"n"
"NM34","NM34Q",0,0,0,0,1,0,"n"
"NM34","NM34R",0,0,0,0,1,0,"n"
"NM34","NM34S",0,0,0,0,1,0,"n"
"NM34","NM34T",0,0,0,1,0,0,"n"
"NM34","NM34V",0,0,0,0,1,1,"n"
"NM34","NM34W",0,0,0,0,1,0,"n"
"NM35","NM35M",0,0,0,0,1,0,"n"
"NM35","NM35W",0,0,0,0,0,1,"n"
"NM35","NM35X",0,0,0,0,1,0,"n"
"NM37","NM37Z",0,0,0,1,1,1,"n"
"NM38","NM38V",0,0,0,1,1,1,"n"
"NM40","NM40F",0,0,0,0,0,1,"n"
"NM41","NM41E",0,0,0,1,1,0,"n"
"NM41","NM41J",0,0,0,1,1,0,"n"
"NM41","NM41P",0,0,0,0,1,0,"n"
"NM41","NM41U",0,0,0,1,0,1,"n"
"NM41","NM41Z",0,0,0,0,1,0,"n"
"NM42","NM42A",0,0,0,1,0,0,"n"
"NM42","NM42B",0,0,0,0,1,0,"n"
"NM42","NM42C",0,0,0,0,1,0,"n"
"NM42","NM42D",0,0,0,1,0,1,"n"
"NM42","NM42E",0,0,0,1,1,0,"n"
"NM42","NM42G",0,0,0,0,1,0,"n"
"NM42","NM42L",0,0,0,0,1,0,"n"
"NM42","NM42M",0,0,0,0,1,0,"n"
"NM42","NM42N",0,0,0,0,0,1,"n"
"NM42","NM42T",0,0,0,1,0,0,"n"
"NM42","NM42X",0,0,0,0,0,1,"n"
"NM43","NM43A",0,0,0,0,1,0,"n"
"NM43","NM43D",0,0,0,0,1,0,"n"
"NM43","NM43E",0,0,0,1,1,1,"n"
"NM43","NM43F",0,0,0,0,1,0,"n"
"NM43","NM43H",0,0,0,1,0,1,"n"
"NM43","NM43J",0,0,0,1,1,1,"n"
"NM43","NM43K",0,0,0,0,1,0,"n"
"NM43","NM43L",0,0,0,1,1,1,"n"
"NM43","NM43M",0,0,0,1,0,1,"n"
"NM43","NM43N",0,0,0,0,1,0,"n"
"NM43","NM43P",0,0,0,0,1,1,"n"
"NM43","NM43T",0,0,0,1,0,0,"n"
"NM43","NM43U",0,0,0,1,0,1,"n"
"NM43","NM43V",0,0,0,0,1,0,"n"
"NM43","NM43Y",0,0,0,1,0,0,"n"
"NM44","NM44A",0,0,0,0,1,1,"n"
"NM44","NM44B",0,0,0,0,1,0,"n"
"NM44","NM44F",0,0,0,0,1,0,"n"
"NM44","NM44S",0,0,0,0,1,0,"n"
"NM44","NM44U",0,0,0,0,0,1,"n"
"NM45","NM45A",0,0,0,1,0,0,"n"
"NM45","NM45C",0,0,0,0,0,1,"n"
"NM45","NM45D",0,0,0,0,1,0,"n"
"NM45","NM45I",0,0,0,0,1,1,"n"
"NM45","NM45J",0,0,0,0,1,0,"n"
"NM45","NM45M",0,0,0,0,0,1,"n"
"NM45","NM45N",0,0,0,1,0,1,"n"
"NM45","NM45P",0,0,0,1,0,0,"n"
"NM45","NM45R",0,0,0,0,1,0,"n"
"NM45","NM45W",0,0,0,1,0,0,"n"
"NM46","NM46C",0,0,0,0,0,1,"n"
"NM46","NM46D",0,0,0,0,1,1,"n"
"NM46","NM46G",0,0,0,1,0,0,"n"
"NM46","NM46H",0,0,0,0,0,1,"n"
"NM46","NM46I",0,0,1,1,1,1,"n"
"NM46","NM46J",0,0,0,1,1,1,"n"
"NM46","NM46L",0,0,0,1,0,0,"n"
"NM46","NM46M",0,0,0,1,0,0,"n"
"NM46","NM46N",0,0,0,0,1,0,"n"
"NM46","NM46P",0,0,1,1,1,1,"n"
"NM46","NM46R",0,0,0,1,0,1,"n"
"NM46","NM46S",0,0,0,1,0,0,"n"
"NM46","NM46U",0,0,0,1,0,1,"n"
"NM46","NM46W",0,0,1,1,1,1,"n"
"NM46","NM46X",0,0,0,0,1,0,"n"
"NM47","NM47E",0,0,0,1,1,1,"n"
"NM47","NM47J",0,0,0,0,1,0,"n"
"NM47","NM47K",0,0,1,1,0,0,"n"
"NM47","NM47Q",0,0,1,0,1,1,"n"
"NM47","NM47V",0,0,1,0,0,1,"n"
"NM48","NM48A",0,0,0,1,1,1,"n"
"NM48","NM48F",0,0,0,1,1,1,"n"
"NM48","NM48H",0,0,0,0,1,0,"n"
"NM48","NM48I",0,0,0,0,1,0,"n"
"NM48","NM48M",0,0,0,0,1,0,"n"
"NM48","NM48N",0,0,1,0,1,0,"n"
"NM48","NM48P",0,0,0,1,1,0,"n"
"NM48","NM48S",0,0,0,0,0,1,"n"
"NM48","NM48T",0,0,1,0,1,1,"n"
"NM48","NM48U",0,1,0,1,1,1,"n"
"NM48","NM48W",0,0,0,1,1,0,"n"
"NM48","NM48X",0,0,0,1,1,0,"n"
"NM48","NM48Z",0,1,0,0,1,0,"n"
"NM49","NM49Q",0,0,0,1,1,1,"n"
"NM49","NM49V",0,0,0,1,1,0,"n"
"NM52","NM52F",0,0,0,1,0,1,"n"
"NM52","NM52K",0,0,0,0,0,1,"n"
"NM52","NM52Q",0,0,0,1,0,1,"n"
"NM52","NM52R",0,0,0,1,0,1,"n"
"NM52","NM52S",0,0,0,0,0,1,"n"
"NM52","NM52V",0,0,0,0,1,0,"n"
"NM52","NM52W",0,0,0,1,0,0,"n"
"NM53","NM53J",0,0,0,0,1,0,"n"
"NM54","NM54C",0,0,0,0,1,0,"n"
"NM54","NM54L",0,0,0,1,1,0,"n"
"NM54","NM54M",0,0,0,0,1,1,"n"
"NM54","NM54R",0,0,0,1,0,0,"n"
"NM54","NM54Z",0,1,0,0,0,0,"n"
"NM55","NM55D",0,0,0,1,0,0,"n"
"NM55","NM55L",0,0,0,0,0,1,"n"
"NM55","NM55M",0,1,0,0,0,0,"n"
"NM55","NM55N",0,0,0,0,0,1,"n"
"NM55","NM55Y",0,0,0,0,0,1,"n"
"NM56","NM56B",0,0,0,0,1,0,"n"
"NM56","NM56C",0,0,0,0,1,0,"n"
"NM56","NM56E",0,0,1,0,1,0,"n"
"NM56","NM56F",0,0,0,1,0,0,"n"
"NM56","NM56G",0,0,0,1,0,0,"n"
"NM56","NM56I",0,0,0,1,1,0,"n"
"NM56","NM56J",0,0,0,1,1,0,"n"
"NM56","NM56K",0,0,1,0,1,1,"n"
"NM56","NM56L",0,0,1,1,1,0,"n"
"NM56","NM56M",0,0,0,1,1,1,"n"
"NM56","NM56N",0,0,0,1,0,0,"n"
"NM56","NM56P",0,0,1,0,1,0,"n"
"NM56","NM56Q",0,0,1,1,1,1,"n"
"NM56","NM56S",0,0,0,0,1,0,"n"
"NM56","NM56U",0,0,1,1,1,1,"n"
"NM56","NM56V",0,0,0,1,0,0,"n"
"NM56","NM56W",0,0,1,1,1,0,"n"
"NM56","NM56Z",0,0,0,0,0,1,"n"
"NM57","NM57A",0,0,1,0,1,0,"n"
"NM57","NM57F",0,0,1,1,1,1,"n"
"NM57","NM57K",0,0,1,0,1,0,"n"
"NM57","NM57Q",0,0,0,1,0,1,"n"
"NM57","NM57W",0,0,0,1,0,0,"n"
"NM60","NM60V",0,0,0,0,0,1,"n"
"NM61","NM61J",0,0,0,0,1,0,"n"
"NM61","NM61R",0,0,0,0,0,1,"n"
"NM62","NM62A",0,0,0,0,1,0,"n"
"NM62","NM62B",0,0,0,0,1,0,"n"
"NM62","NM62F",0,0,0,0,1,0,"n"
"NM62","NM62G",0,0,0,0,1,0,"n"
"NM62","NM62U",0,0,0,0,0,1,"n"
"NM63","NM63Y",0,0,0,0,0,1,"n"
"NM64","NM64B",0,0,0,0,1,0,"n"
"NM64","NM64S",0,0,0,0,0,1,"n"
"NM64","NM64U",0,0,0,0,0,1,"n"
"NM64","NM64W",0,0,0,0,0,1,"n"
"NM64","NM64X",0,0,0,0,0,1,"n"
"NM64","NM64Y",0,0,0,0,0,1,"n"
"NM64","NM64Z",0,1,0,0,0,0,"n"
"NM65","NM65E",0,0,0,0,0,1,"n"
"NM65","NM65M",0,1,0,0,0,1,"n"
"NM65","NM65R",0,0,0,0,1,0,"n"
"NM65","NM65V",0,0,0,0,0,1,"n"
"NM66","NM66A",0,0,0,0,1,0,"n"
"NM66","NM66E",0,0,0,1,0,0,"n"
"NM66","NM66F",0,0,0,0,1,0,"n"
"NM66","NM66J",0,0,0,1,0,0,"n"
"NM66","NM66K",0,0,0,1,0,0,"n"
"NM66","NM66N",0,0,0,1,0,0,"n"
"NM66","NM66S",0,1,0,1,1,0,"n"
"NM66","NM66W",0,0,0,1,0,0,"n"
"NM67","NM67F",0,0,0,1,0,0,"n"
"NM67","NM67N",0,0,1,0,0,1,"n"
"NM67","NM67Q",0,0,0,1,0,1,"n"
"NM67","NM67R",0,0,0,1,0,1,"n"
"NM68","NM68H",0,0,0,0,1,0,"n"
"NM68","NM68M",0,0,0,0,0,1,"n"
"NM68","NM68S",0,0,0,0,1,0,"n"
"NM68","NM68X",0,0,0,0,0,1,"n"
"NM69","NM69K",0,0,0,0,1,1,"n"
"NM69","NM69X",0,0,0,0,1,1,"n"
"NM69","NM69Y",0,0,0,0,0,1,"n"
"NM70","NM70A",0,0,0,0,0,1,"n"
"NM70","NM70B",0,0,0,0,0,1,"n"
"NM70","NM70C",0,0,0,0,0,1,"n"
"NM70","NM70D",0,0,0,0,0,1,"n"
"NM70","NM70E",0,1,0,0,0,1,"n"
"NM70","NM70G",0,0,0,0,0,1,"n"
"NM70","NM70J",0,0,0,1,0,0,"n"
"NM70","NM70Q",0,0,0,1,0,1,"n"
"NM70","NM70T",0,0,0,0,0,1,"n"
"NM70","NM70X",0,0,0,1,0,0,"n"
"NM70","NM70Y",0,1,0,0,0,1,"n"
"NM71","NM71J",0,1,0,0,1,0,"n"
"NM71","NM71L",0,0,0,0,1,0,"n"
"NM71","NM71M",0,0,0,0,1,1,"n"
"NM71","NM71N",0,0,0,0,1,0,"n"
"NM71","NM71R",0,0,0,0,1,0,"n"
"NM71","NM71S",0,0,0,0,1,1,"n"
"NM71","NM71T",0,0,0,0,1,1,"n"
"NM71","NM71V",0,0,0,1,0,0,"n"
"NM71","NM71W",0,0,0,0,1,0,"n"
"NM71","NM71X",0,0,0,0,0,1,"n"
"NM71","NM71Y",0,0,0,0,1,0,"n"
"NM71","NM71Z",0,0,0,0,0,1,"n"
"NM72","NM72D",0,0,0,0,1,0,"n"
"NM72","NM72J",0,0,1,0,0,0,"n"
"NM72","NM72V",0,0,0,0,0,1,"n"
"NM72","NM72Y",0,0,0,0,0,1,"n"
"NM73","NM73C",0,0,0,0,0,1,"n"
"NM73","NM73D",0,0,0,0,0,1,"n"
"NM73","NM73F",0,0,0,1,1,0,"n"
"NM73","NM73L",0,0,0,0,0,1,"n"
"NM73","NM73X",0,0,0,0,0,1,"n"
"NM73","NM73Y",0,0,0,1,0,1,"n"
"NM73","NM73Z",0,1,0,1,0,0,"n"
"NM74","NM74B",0,0,0,0,0,1,"n"
"NM74","NM74D",0,1,0,0,0,1,"n"
"NM74","NM74I",0,0,0,0,0,1,"n"
"NM74","NM74N",0,0,0,0,0,1,"n"
"NM75","NM75A",0,0,0,0,0,1,"n"
"NM75","NM75F",0,1,0,0,0,0,"n"
"NM75","NM75H",0,0,0,0,0,1,"n"
"NM75","NM75R",0,1,0,0,0,0,"n"
"NM75","NM75X",0,0,0,0,0,1,"n"
"NM76","NM76H",0,0,0,1,0,0,"n"
"NM76","NM76R",0,0,0,0,1,0,"n"
"NM77","NM77A",0,0,0,0,0,1,"n"
"NM77","NM77F",0,0,0,0,0,1,"n"
"NM79","NM79A",0,0,0,0,1,0,"n"
"NM79","NM79Q",0,1,0,0,0,0,"n"
"NM79","NM79U",0,0,0,0,0,1,"n"
"NM79","NM79V",0,0,0,0,0,1,"n"
"NM80","NM80A",0,0,0,1,1,0,"n"
"NM80","NM80C",0,0,0,0,0,1,"n"
"NM80","NM80F",0,0,0,0,0,1,"n"
"NM80","NM80J",0,0,0,1,1,0,"n"
"NM80","NM80K",0,0,0,1,0,0,"n"
"NM80","NM80L",0,1,0,0,0,0,"n"
"NM80","NM80P",0,0,0,0,0,1,"n"
"NM80","NM80Q",0,0,0,0,1,0,"n"
"NM80","NM80W",0,0,0,1,1,0,"n"
"NM81","NM81A",0,0,0,1,0,0,"n"
"NM81","NM81B",0,0,0,1,0,0,"n"
"NM81","NM81D",0,0,0,0,1,0,"n"
"NM81","NM81F",0,0,0,0,0,1,"n"
"NM81","NM81L",0,0,0,0,1,0,"n"
"NM81","NM81N",0,0,0,0,0,1,"n"
"NM81","NM81P",0,0,0,0,0,1,"n"
"NM81","NM81T",0,0,0,0,0,1,"n"
"NM81","NM81U",0,0,0,0,0,1,"n"
"NM81","NM81V",0,0,0,1,0,0,"n"
"NM82","NM82C",0,0,0,0,0,1,"n"
"NM82","NM82D",0,0,0,0,0,1,"n"
"NM82","NM82E",0,0,0,0,0,1,"n"
"NM82","NM82F",0,0,0,0,0,1,"n"
"NM82","NM82H",0,0,0,0,0,1,"n"
"NM82","NM82I",0,0,0,0,0,1,"n"
"NM82","NM82J",0,0,0,1,0,1,"n"
"NM82","NM82K",0,0,0,0,0,1,"n"
"NM82","NM82Q",0,0,0,0,1,0,"n"
"NM82","NM82R",0,0,0,0,1,0,"n"
"NM82","NM82T",0,0,0,0,0,1,"n"
"NM82","NM82V",0,0,0,0,1,0,"n"
"NM82","NM82Y",0,0,0,0,0,1,"n"
"NM82","NM82Z",0,0,0,1,0,0,"n"
"NM83","NM83D",0,0,0,1,0,1,"n"
"NM83","NM83E",0,0,0,1,0,1,"n"
"NM83","NM83F",0,0,0,0,0,1,"n"
"NM83","NM83J",0,0,1,1,1,1,"n"
"NM83","NM83L",0,0,0,1,0,1,"n"
"NM83","NM83R",0,0,0,0,1,0,"n"
"NM83","NM83W",0,0,0,1,0,0,"n"
"NM83","NM83X",0,0,0,0,1,1,"n"
"NM84","NM84A",0,0,0,0,0,1,"n"
"NM84","NM84F",0,0,0,0,0,1,"n"
"NM84","NM84K",0,0,0,1,0,1,"n"
"NM84","NM84L",0,0,0,0,0,1,"n"
"NM84","NM84M",0,0,0,0,0,1,"n"
"NM84","NM84R",0,0,1,0,0,1,"n"
"NM84","NM84S",0,0,1,0,0,1,"n"
"NM84","NM84X",0,0,1,1,0,1,"n"
"NM84","NM84Y",0,0,0,0,1,1,"n"
"NM85","NM85L",0,1,0,0,0,0,"n"
"NM85","NM85W",0,0,0,0,0,1,"n"
"NM85","NM85X",0,1,0,0,0,1,"n"
"NM86","NM86A",0,0,0,1,1,0,"n"
"NM86","NM86F",0,1,0,0,0,0,"n"
"NM89","NM89C",0,0,0,1,0,1,"n"
"NM89","NM89E",0,0,0,1,0,0,"n"
"NM89","NM89F",0,0,0,0,0,1,"n"
"NM89","NM89H",0,0,0,1,0,0,"n"
"NM89","NM89J",0,0,0,1,0,0,"n"
"NM89","NM89P",0,0,0,1,0,0,"n"
"NM90","NM90K",0,0,1,0,0,0,"n"
"NM90","NM90W",0,0,0,1,0,0,"n"
"NM91","NM91B",0,0,0,1,0,0,"n"
"NM91","NM91P",0,0,0,1,0,0,"n"
"NM91","NM91V",0,0,0,1,0,0,"n"
"NM92","NM92A",0,0,0,0,0,1,"n"
"NM92","NM92C",0,0,0,1,0,0,"n"
"NM92","NM92E",0,0,0,1,0,0,"n"
"NM92","NM92H",0,0,0,1,0,0,"n"
"NM92","NM92I",0,0,0,0,1,0,"n"
"NM92","NM92J",0,0,0,1,1,0,"n"
"NM92","NM92N",0,0,0,0,0,1,"n"
"NM92","NM92U",0,0,0,0,0,1,"n"
"NM93","NM93A",0,0,0,0,1,0,"n"
"NM93","NM93C",0,0,0,0,1,0,"n"
"NM93","NM93D",0,0,0,0,1,0,"n"
"NM93","NM93F",0,0,0,0,0,1,"n"
"NM93","NM93G",0,0,0,0,1,0,"n"
"NM93","NM93I",0,0,0,1,0,0,"n"
"NM93","NM93L",0,0,0,0,0,1,"n"
"NM93","NM93S",0,0,0,0,0,1,"n"
"NM93","NM93T",0,0,0,0,0,1,"n"
"NM93","NM93U",0,0,0,0,1,1,"n"
"NM93","NM93V",0,1,0,0,0,0,"n"
"NM93","NM93X",0,0,0,0,1,0,"n"
"NM93","NM93Y",0,0,0,1,0,1,"n"
"NM93","NM93Z",0,0,0,0,1,1,"n"
"NM94","NM94D",0,0,1,1,0,1,"n"
"NM94","NM94M",0,0,0,0,0,1,"n"
"NM94","NM94P",0,0,0,1,0,1,"n"
"NM94","NM94U",0,0,0,0,1,0,"n"
"NM95","NM95J",0,0,0,0,0,1,"n"
"NM95","NM95Q",0,0,0,1,1,0,"n"
"NM95","NM95R",0,0,0,1,0,0,"n"
"NM96","NM96R",0,0,0,0,0,1,"n"
"NM96","NM96S",0,0,0,0,0,1,"n"
"NM99","NM99N",0,0,0,0,0,1,"n"
"NM99","NM99T",0,0,0,0,0,1,"n"
"NM99","NM99Z",0,0,0,0,0,1,"n"
"NN00","NN00M",0,0,1,0,0,0,"n"
"NN01","NN01D",0,1,0,0,0,0,"n"
"NN01","NN01S",0,0,0,0,0,1,"n"
"NN02","NN02D",0,0,0,0,0,1,"n"
"NN02","NN02H",0,0,0,0,0,1,"n"
"NN02","NN02I",0,0,0,0,0,1,"n"
"NN02","NN02X",0,0,0,1,0,0,"n"
"NN02","NN02Y",0,0,0,1,0,1,"n"
"NN03","NN03F",0,0,0,1,0,0,"n"
"NN03","NN03L",0,0,0,1,0,0,"n"
"NN04","NN04N",0,0,0,0,0,1,"n"
"NN04","NN04T",0,0,1,0,0,0,"n"
"NN05","NN05D",0,0,0,0,1,0,"n"
"NN05","NN05E",0,0,0,0,1,0,"n"
"NN05","NN05G",0,0,0,0,0,1,"n"
"NN05","NN05L",0,0,0,0,0,1,"n"
"NN05","NN05N",0,0,0,0,0,1,"n"
"NN05","NN05T",0,0,0,0,0,1,"n"
"NN05","NN05W",0,0,0,1,0,1,"n"
"NN05","NN05Y",0,0,0,0,1,1,"n"
"NN05","NN05Z",0,0,0,0,1,1,"n"
"NN06","NN06Q",0,0,0,0,0,1,"n"
"NN06","NN06Z",0,0,0,0,0,1,"n"
"NN08","NN08E",0,0,0,0,0,1,"n"
"NN10","NN10L",0,0,0,0,0,1,"n"
"NN10","NN10W",0,0,0,1,1,0,"n"
"NN10","NN10Z",0,0,0,0,0,1,"n"
"NN11","NN11C",0,0,0,1,0,0,"n"
"NN12","NN12A",0,0,0,1,0,0,"n"
"NN12","NN12K",0,0,0,0,0,1,"n"
"NN12","NN12Q",0,0,0,0,0,1,"n"
"NN13","NN13F",0,0,0,0,0,1,"n"
"NN14","NN14M",0,0,0,1,0,0,"n"
"NN15","NN15B",0,1,0,1,0,1,"n"
"NN15","NN15C",0,0,0,0,1,1,"n"
"NN15","NN15D",0,1,0,1,1,1,"n"
"NN15","NN15I",0,0,0,0,0,1,"n"
"NN15","NN15Z",0,0,0,0,0,1,"n"
"NN16","NN16B",0,0,0,1,0,0,"n"
"NN16","NN16D",0,0,0,0,0,1,"n"
"NN16","NN16J",0,0,0,1,0,0,"n"
"NN16","NN16S",0,0,0,0,1,0,"n"
"NN16","NN16W",0,0,0,0,1,0,"n"
"NN16","NN16X",0,0,0,0,0,1,"n"
"NN17","NN17X",0,0,0,1,0,0,"n"
"NN17","NN17Y",0,0,0,1,0,0,"n"
"NN18","NN18G",0,0,0,0,1,1,"n"
"NN19","NN19W",0,0,0,0,1,1,"n"
"NN20","NN20C",0,0,0,1,0,0,"n"
"NN20","NN20P",0,0,0,0,0,1,"n"
"NN20","NN20Q",0,0,0,0,0,1,"n"
"NN20","NN20R",0,0,0,1,0,0,"n"
"NN20","NN20S",0,0,0,0,0,1,"n"
"NN20","NN20T",0,1,0,0,0,0,"n"
"NN20","NN20W",0,0,0,0,0,1,"n"
"NN20","NN20Z",0,0,1,0,0,1,"n"
"NN21","NN21B",0,0,0,0,1,0,"n"
"NN21","NN21C",0,0,0,0,0,1,"n"
"NN21","NN21J",0,0,0,0,0,1,"n"
"NN21","NN21V",0,0,1,0,0,1,"n"
"NN21","NN21W",0,0,1,0,0,1,"n"
"NN22","NN22E",0,0,0,1,0,0,"n"
"NN22","NN22F",0,0,0,0,0,1,"n"
"NN22","NN22H",0,0,0,1,0,1,"n"
"NN22","NN22N",0,0,0,0,1,0,"n"
"NN22","NN22T",0,0,0,1,1,1,"n"
"NN22","NN22Y",0,0,0,1,0,0,"n"
"NN23","NN23W",0,0,0,0,0,1,"n"
"NN27","NN27A",0,0,0,1,0,0,"n"
"NN27","NN27B",0,0,0,0,1,0,"n"
"NN27","NN27C",0,0,0,1,0,0,"n"
"NN27","NN27F",0,0,0,0,0,1,"n"
"NN27","NN27G",0,0,0,0,1,0,"n"
"NN27","NN27H",0,0,0,0,1,0,"n"
"NN27","NN27R",0,0,0,1,0,0,"n"
"NN27","NN27S",0,0,0,0,1,0,"n"
"NN27","NN27T",0,0,0,1,0,0,"n"
"NN28","NN28I",0,0,0,0,0,1,"n"
"NN28","NN28K",0,0,0,0,1,0,"n"
"NN28","NN28L",0,0,0,0,1,1,"n"
"NN28","NN28N",0,0,0,0,0,1,"n"
"NN28","NN28R",0,0,0,0,0,1,"n"
"NN28","NN28W",0,0,0,0,1,0,"n"
"NN29","NN29G",0,0,0,0,0,1,"n"
"NN29","NN29H",0,0,0,0,0,1,"n"
"NN29","NN29L",0,0,0,0,1,0,"n"
"NN29","NN29M",0,0,0,0,0,1,"n"
"NN30","NN30C",0,0,1,0,0,0,"n"
"NN30","NN30E",0,0,0,1,0,0,"n"
"NN30","NN30G",0,0,0,1,0,0,"n"
"NN30","NN30K",0,0,0,1,0,0,"n"
"NN30","NN30Q",0,0,0,1,1,0,"n"
"NN30","NN30W",0,0,0,0,0,1,"n"
"NN31","NN31A",0,0,0,1,0,1,"n"
"NN31","NN31B",0,0,1,0,0,0,"n"
"NN31","NN31D",0,0,1,0,0,0,"n"
"NN31","NN31H",0,0,0,0,0,1,"n"
"NN31","NN31I",0,0,1,0,0,1,"n"
"NN31","NN31R",0,0,0,1,0,0,"n"
"NN31","NN31V",0,0,0,1,0,0,"n"
"NN31","NN31W",0,0,0,1,0,0,"n"
"NN32","NN32D",0,0,0,0,0,1,"n"
"NN32","NN32E",0,0,0,0,0,1,"n"
"NN32","NN32R",0,0,0,0,0,1,"n"
"NN33","NN33F",0,0,0,0,1,0,"n"
"NN33","NN33G",0,0,0,0,1,1,"n"
"NN33","NN33K",0,0,0,0,0,1,"n"
"NN33","NN33Q",0,0,0,0,1,0,"n"
"NN33","NN33R",0,0,0,0,1,1,"n"
"NN33","NN33S",0,0,1,0,0,0,"n"
"NN33","NN33W",0,0,0,0,0,1,"n"
"NN33","NN33X",0,0,1,0,0,0,"n"
"NN33","NN33Y",0,0,1,0,0,0,"n"
"NN34","NN34E",0,0,0,0,0,1,"n"
"NN34","NN34F",0,0,0,1,0,0,"n"
"NN34","NN34G",0,0,0,0,0,1,"n"
"NN34","NN34M",0,0,0,0,0,1,"n"
"NN37","NN37L",0,0,0,0,1,0,"n"
"NN37","NN37M",0,0,0,0,0,1,"n"
"NN37","NN37R",0,0,0,0,1,0,"n"
"NN38","NN38J",0,0,0,0,1,0,"n"
"NN38","NN38P",0,0,0,0,1,0,"n"
"NN39","NN39E",0,0,0,0,1,0,"n"
"NN39","NN39J",0,0,0,0,0,1,"n"
"NN40","NN40E",0,0,0,1,0,0,"n"
"NN40","NN40L",0,0,1,0,0,0,"n"
"NN40","NN40W",0,0,0,1,0,0,"n"
"NN41","NN41F",0,0,0,1,0,0,"n"
"NN41","NN41J",0,0,0,0,1,1,"n"
"NN41","NN41K",0,0,0,1,0,1,"n"
"NN41","NN41U",0,0,0,1,0,0,"n"
"NN42","NN42A",0,0,0,0,1,0,"n"
"NN42","NN42B",0,0,0,0,1,0,"n"
"NN42","NN42G",0,0,0,0,0,1,"n"
"NN42","NN42L",0,0,0,0,1,0,"n"
"NN42","NN42Q",0,0,0,0,0,1,"n"
"NN42","NN42R",0,0,0,0,0,1,"n"
"NN42","NN42S",0,0,0,0,0,1,"n"
"NN42","NN42V",0,0,0,1,0,0,"n"
"NN43","NN43A",0,0,0,0,1,0,"n"
"NN43","NN43C",0,0,0,0,0,1,"n"
"NN43","NN43J",0,0,1,1,1,1,"n"
"NN43","NN43R",0,0,0,0,1,0,"n"
"NN43","NN43T",0,0,0,0,0,1,"n"
"NN43","NN43W",0,0,0,1,1,0,"n"
"NN44","NN44B",0,0,0,0,0,1,"n"
"NN44","NN44C",0,0,0,1,0,0,"n"
"NN44","NN44F",0,0,0,0,0,1,"n"
"NN44","NN44G",0,0,0,0,0,1,"n"
"NN44","NN44M",0,0,0,1,0,1,"n"
"NN44","NN44R",0,0,0,0,0,1,"n"
"NN44","NN44V",0,0,0,0,0,1,"n"
"NN44","NN44W",0,0,0,0,0,1,"n"
"NN44","NN44X",0,0,0,0,0,1,"n"
"NN45","NN45Z",0,0,0,1,0,0,"n"
"NN46","NN46I",0,0,0,0,1,0,"n"
"NN46","NN46J",0,0,0,1,0,0,"n"
"NN48","NN48T",0,0,0,0,0,1,"n"
"NN49","NN49A",0,0,0,0,1,0,"n"
"NN49","NN49J",0,0,0,0,1,0,"n"
"NN49","NN49M",1,0,0,0,0,0,"n"
"NN49","NN49W",0,0,0,0,1,0,"n"
"NN50","NN50I",0,0,0,0,0,1,"n"
"NN50","NN50Q",0,0,0,0,0,1,"n"
"NN50","NN50R",0,0,0,1,0,1,"n"
"NN50","NN50W",0,0,0,0,0,1,"n"
"NN51","NN51D",0,0,0,0,0,1,"n"
"NN51","NN51F",0,0,1,0,0,0,"n"
"NN51","NN51G",0,0,0,1,0,1,"n"
"NN51","NN51K",0,0,0,1,0,0,"n"
"NN51","NN51P",0,0,0,0,0,1,"n"
"NN51","NN51W",0,0,0,0,1,0,"n"
"NN51","NN51X",0,0,0,0,1,0,"n"
"NN51","NN51Y",0,0,0,0,1,0,"n"
"NN52","NN52C",0,0,1,0,0,0,"n"
"NN53","NN53I",0,0,1,0,0,0,"n"
"NN53","NN53M",0,0,0,0,0,1,"n"
