"hectad","tetrad","to 1929","1930 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","hectadstatus"
"N34","N34S",0,0,0,0,0,1,"n"
"N34","N34Z",0,0,0,0,0,1,"n"
"N38","N38V",0,0,0,0,0,1,"n"
"N44","N44D",0,0,0,0,0,1,"n"
"N56","N56A",0,0,0,1,0,0,"n"
"N61","N61A",0,0,0,0,0,1,"n"
"N70","N70E",0,0,0,0,1,0,"n"
"NA00","NA00V",0,1,0,0,0,0,"n"
"NA90","NA90V",0,0,0,0,1,0,"n"
"NA91","NA91R",0,0,0,0,0,1,"n"
"NA91","NA91S",0,0,0,0,0,1,"n"
"NA91","NA91V",0,0,0,0,0,1,"n"
"NA91","NA91W",0,0,0,0,1,1,"n"
"NA91","NA91X",0,0,0,0,0,1,"n"
"NA92","NA92V",0,0,0,0,1,0,"n"
"NA92","NA92W",0,0,0,0,0,1,"n"
"NA92","NA92X",0,1,0,0,0,0,"n"
"NB00","NB00A",0,0,0,0,1,0,"n"
"NB00","NB00E",0,0,0,0,1,0,"n"
"NB00","NB00F",0,0,0,0,1,0,"n"
"NB00","NB00K",0,0,0,0,1,0,"n"
"NB00","NB00Q",0,0,0,0,0,1,"n"
"NB01","NB01B",0,0,1,0,0,1,"n"
"NB01","NB01D",0,0,0,0,0,1,"n"
"NB01","NB01I",0,0,0,0,0,1,"n"
"NB01","NB01N",0,0,0,0,0,1,"n"
"NB02","NB02B",0,0,0,0,0,1,"n"
"NB02","NB02E",0,0,0,0,1,0,"n"
"NB03","NB03B",0,0,0,0,1,0,"n"
"NB03","NB03F",0,0,0,0,1,0,"n"
"NB03","NB03G",0,0,0,0,1,0,"n"
"NB03","NB03H",0,0,0,0,1,0,"n"
"NB03","NB03I",0,0,0,0,1,0,"n"
"NB03","NB03K",0,0,0,0,1,0,"n"
"NB03","NB03M",0,0,0,0,1,0,"n"
"NB03","NB03N",0,0,0,0,1,0,"n"
"NB03","NB03P",0,0,0,0,1,0,"n"
"NB03","NB03S",0,0,0,0,1,0,"n"
"NB03","NB03T",0,0,0,0,1,0,"n"
"NB03","NB03X",0,0,0,0,1,0,"n"
"NB03","NB03Y",0,0,0,0,1,0,"n"
"NB03","NB03Z",0,0,0,0,1,0,"n"
"NB10","NB10C",0,0,0,0,0,1,"n"
"NB10","NB10G",0,0,0,0,1,1,"n"
"NB10","NB10H",0,0,0,0,1,1,"n"
"NB10","NB10S",0,0,0,0,0,1,"n"
"NB12","NB12E",0,0,0,1,0,0,"n"
"NB12","NB12H",0,0,0,0,1,0,"n"
"NB12","NB12I",0,0,0,0,1,0,"n"
"NB12","NB12V",0,0,0,0,0,1,"n"
"NB13","NB13B",0,0,0,0,1,0,"n"
"NB13","NB13C",0,0,0,0,1,0,"n"
"NB13","NB13D",0,0,0,0,1,0,"n"
"NB13","NB13E",0,0,0,0,1,0,"n"
"NB13","NB13M",0,0,0,1,0,0,"n"
"NB13","NB13R",0,1,0,0,0,0,"n"
"NB13","NB13Z",0,0,0,0,0,1,"n"
"NB21","NB21E",0,0,0,0,0,1,"n"
"NB21","NB21J",0,0,0,0,1,0,"n"
"NB21","NB21N",0,0,0,0,0,1,"n"
"NB21","NB21T",0,0,0,0,0,1,"n"
"NB21","NB21X",0,0,0,0,1,0,"n"
"NB22","NB22I",0,0,0,0,0,1,"n"
"NB22","NB22Q",0,0,0,0,0,1,"n"
"NB22","NB22S",0,0,0,0,0,1,"n"
"NB22","NB22T",0,0,0,0,0,1,"n"
"NB23","NB23F",0,0,0,0,0,1,"n"
"NB23","NB23I",0,0,0,0,0,1,"n"
"NB23","NB23V",0,0,0,0,0,1,"n"
"NB24","NB24A",0,0,0,1,1,0,"n"
"NB24","NB24H",0,0,0,1,0,0,"n"
"NB24","NB24I",0,0,1,0,0,0,"n"
"NB24","NB24U",0,0,0,0,0,1,"n"
"NB24","NB24X",0,0,0,0,1,0,"n"
"NB24","NB24Y",0,0,0,0,1,0,"n"
"NB24","NB24Z",0,0,0,0,0,1,"n"
"NB30","NB30P",0,0,0,0,0,1,"n"
"NB30","NB30Z",0,0,0,0,1,0,"n"
"NB31","NB31D",0,0,0,0,0,1,"n"
"NB31","NB31E",0,0,0,0,0,1,"n"
"NB31","NB31M",0,0,0,0,0,1,"n"
"NB32","NB32C",0,0,0,0,0,1,"n"
"NB32","NB32D",0,0,0,1,0,0,"n"
"NB32","NB32H",0,0,0,0,0,1,"n"
"NB32","NB32I",0,0,0,0,0,1,"n"
"NB32","NB32M",0,1,0,0,0,0,"n"
"NB32","NB32S",0,0,0,0,0,1,"n"
"NB32","NB32T",0,0,0,0,0,1,"n"
"NB32","NB32X",0,0,0,0,0,1,"n"
"NB32","NB32Y",0,0,0,0,0,1,"n"
"NB33","NB33B",0,0,0,0,0,1,"n"
"NB33","NB33C",0,0,0,0,0,1,"n"
"NB33","NB33F",0,0,0,0,0,1,"n"
"NB33","NB33P",0,0,0,0,0,1,"n"
"NB33","NB33V",0,0,0,0,1,0,"n"
"NB34","NB34C",0,0,0,0,1,0,"n"
"NB34","NB34D",0,0,0,0,1,0,"n"
"NB34","NB34E",0,0,1,0,0,1,"n"
"NB34","NB34F",0,0,0,0,0,1,"n"
"NB35","NB35L",0,0,0,0,0,1,"n"
"NB41","NB41D",0,0,0,0,1,0,"n"
"NB42","NB42C",0,0,0,0,1,0,"n"
"NB42","NB42J",0,0,0,0,1,1,"n"
"NB43","NB43C",0,0,0,0,1,0,"n"
"NB43","NB43K",0,0,0,0,0,1,"n"
"NB43","NB43Q",0,0,0,0,1,0,"n"
"NB45","NB45P",0,0,0,0,1,0,"n"
"NB46","NB46W",0,0,0,0,1,0,"n"
"NB53","NB53K",0,0,0,0,0,1,"n"
"NB54","NB54J",0,0,1,1,1,0,"n"
"NB54","NB54N",0,0,0,0,1,0,"n"
"NB56","NB56D",0,0,0,0,1,0,"n"
"NB56","NB56I",0,0,0,0,1,0,"n"
"NB91","NB91V",0,0,0,0,0,1,"n"
"NC00","NC00I",0,0,0,0,1,0,"n"
"NC01","NC01B",0,0,0,1,0,0,"n"
"NC01","NC01C",0,0,0,0,0,1,"n"
"NC01","NC01G",0,0,0,0,0,1,"n"
"NC01","NC01U",0,0,0,1,0,0,"n"
"NC01","NC01Z",0,0,0,1,0,1,"n"
"NC02","NC02J",0,0,0,1,0,1,"n"
"NC02","NC02L",0,0,0,1,0,0,"n"
"NC02","NC02M",0,0,0,1,0,0,"n"
"NC02","NC02N",0,0,0,1,0,1,"n"
"NC02","NC02P",0,0,0,0,0,1,"n"
"NC02","NC02Q",0,0,0,1,0,0,"n"
"NC02","NC02R",0,0,0,1,0,0,"n"
"NC02","NC02S",0,0,0,1,0,1,"n"
"NC02","NC02T",0,0,0,1,0,1,"n"
"NC02","NC02U",0,0,0,1,0,0,"n"
"NC02","NC02V",0,0,0,1,0,0,"n"
"NC02","NC02W",0,0,0,1,0,0,"n"
"NC02","NC02X",0,0,0,1,0,1,"n"
"NC02","NC02Y",0,0,0,1,0,0,"n"
"NC02","NC02Z",0,0,0,1,0,0,"n"
"NC03","NC03A",0,0,0,1,0,0,"n"
"NC03","NC03B",0,0,0,1,0,0,"n"
"NC03","NC03F",0,0,0,1,0,0,"n"
"NC03","NC03G",0,0,0,1,0,0,"n"
"NC03","NC03K",0,0,0,1,0,0,"n"
"NC03","NC03L",0,0,0,1,0,0,"n"
"NC03","NC03Q",0,0,0,1,0,0,"n"
"NC03","NC03R",0,0,0,1,0,0,"n"
"NC03","NC03S",0,0,0,1,0,0,"n"
"NC03","NC03V",0,0,0,1,0,1,"n"
"NC03","NC03W",0,0,0,1,0,0,"n"
"NC03","NC03X",0,0,0,1,0,0,"n"
"NC10","NC10Q",0,0,0,0,0,1,"n"
"NC10","NC10R",0,0,0,0,0,1,"n"
"NC10","NC10U",0,0,0,0,0,1,"n"
"NC10","NC10V",0,0,0,0,0,1,"n"
"NC10","NC10Z",0,0,0,1,0,1,"n"
"NC11","NC11D",0,0,0,1,0,0,"n"
"NC11","NC11E",0,0,0,1,0,1,"n"
"NC11","NC11I",0,0,0,1,0,0,"n"
"NC11","NC11J",0,0,0,1,1,0,"n"
"NC11","NC11U",0,0,0,1,0,0,"n"
"NC11","NC11V",0,0,0,1,0,0,"n"
"NC11","NC11W",0,0,0,1,1,0,"n"
"NC11","NC11Z",0,0,0,1,0,0,"n"
"NC12","NC12A",0,0,0,1,0,1,"n"
"NC12","NC12B",0,0,0,1,0,1,"n"
"NC12","NC12C",0,0,0,1,0,0,"n"
"NC12","NC12D",0,0,0,1,0,0,"n"
"NC12","NC12E",0,0,0,1,0,0,"n"
"NC12","NC12F",0,0,0,1,0,0,"n"
"NC12","NC12G",0,0,0,1,0,0,"n"
"NC12","NC12H",0,0,0,1,0,0,"n"
"NC12","NC12I",0,0,0,1,0,0,"n"
"NC12","NC12J",0,0,0,1,0,0,"n"
"NC12","NC12K",0,0,0,1,0,0,"n"
"NC12","NC12L",0,0,0,1,0,0,"n"
"NC12","NC12M",0,0,0,1,0,0,"n"
"NC12","NC12N",0,0,0,1,0,0,"n"
"NC12","NC12P",0,0,0,1,0,0,"n"
"NC12","NC12Q",0,0,0,1,0,0,"n"
"NC12","NC12R",0,0,0,1,0,0,"n"
"NC12","NC12S",0,0,0,1,0,0,"n"
"NC12","NC12T",0,0,0,1,0,0,"n"
"NC12","NC12U",0,0,0,1,0,0,"n"
"NC12","NC12V",0,0,0,1,0,0,"n"
"NC12","NC12W",0,0,0,1,0,0,"n"
"NC12","NC12X",0,0,0,1,0,0,"n"
"NC12","NC12Y",0,0,0,1,0,0,"n"
"NC12","NC12Z",0,0,0,1,0,0,"n"
"NC13","NC13A",0,0,0,1,0,0,"n"
"NC13","NC13B",0,0,0,1,0,0,"n"
"NC13","NC13F",0,0,0,1,0,1,"n"
"NC13","NC13G",0,0,0,1,0,1,"n"
"NC13","NC13K",0,0,0,1,0,0,"n"
"NC13","NC13L",0,0,0,1,0,0,"n"
"NC13","NC13M",0,0,0,1,0,0,"n"
"NC13","NC13Q",0,0,0,1,0,1,"n"
"NC13","NC13R",0,0,0,1,0,0,"n"
"NC13","NC13T",0,0,0,0,0,1,"n"
"NC13","NC13U",0,0,0,0,1,0,"n"
"NC13","NC13V",0,0,0,1,0,0,"n"
"NC13","NC13W",0,0,0,1,0,0,"n"
"NC13","NC13X",0,0,0,0,1,0,"n"
"NC13","NC13Y",0,0,0,0,1,0,"n"
"NC13","NC13Z",0,0,0,0,1,0,"n"
"NC14","NC14J",1,0,0,0,1,0,"n"
"NC14","NC14K",0,0,0,0,1,0,"n"
"NC14","NC14L",0,0,0,0,1,1,"n"
"NC14","NC14M",0,0,0,0,1,0,"n"
"NC14","NC14R",0,0,0,0,1,0,"n"
"NC14","NC14T",0,0,0,0,1,0,"n"
"NC14","NC14U",0,0,0,0,0,1,"n"
"NC14","NC14W",0,0,0,1,1,0,"n"
"NC14","NC14X",0,0,0,0,1,0,"n"
"NC14","NC14Y",0,0,0,0,1,0,"n"
"NC14","NC14Z",0,0,0,1,1,0,"n"
"NC15","NC15W",0,0,0,0,0,1,"n"
"NC15","NC15X",0,0,0,0,0,1,"n"
"NC15","NC15Z",0,0,0,0,0,1,"n"
"NC16","NC16V",0,0,0,1,0,0,"n"
"NC16","NC16W",0,0,0,0,1,0,"n"
"NC20","NC20B",0,0,0,1,0,0,"n"
"NC20","NC20E",0,0,0,1,0,0,"n"
"NC20","NC20G",0,0,0,0,0,1,"n"
"NC20","NC20J",0,0,0,1,0,0,"n"
"NC20","NC20P",0,0,0,1,0,0,"n"
"NC20","NC20Z",0,0,0,0,1,1,"n"
"NC21","NC21A",0,0,0,1,0,0,"n"
"NC21","NC21C",0,0,0,1,0,0,"n"
"NC21","NC21D",0,0,0,1,0,0,"n"
"NC21","NC21F",0,0,0,1,0,1,"n"
"NC21","NC21G",0,0,0,1,0,0,"n"
"NC21","NC21M",0,0,0,1,0,0,"n"
"NC21","NC21N",0,0,0,1,0,0,"n"
"NC21","NC21P",0,0,0,1,0,1,"n"
"NC21","NC21Q",0,0,0,0,1,0,"n"
"NC21","NC21R",0,0,0,1,0,0,"n"
"NC21","NC21S",0,0,0,1,0,0,"n"
"NC21","NC21T",0,0,0,1,1,0,"n"
"NC21","NC21U",0,0,0,1,0,0,"n"
"NC21","NC21Z",0,0,0,1,0,0,"n"
"NC22","NC22A",0,0,0,1,0,0,"n"
"NC22","NC22B",0,0,0,1,0,0,"n"
"NC22","NC22C",0,0,0,1,0,1,"n"
"NC22","NC22D",0,0,0,1,0,1,"n"
"NC22","NC22F",0,0,0,1,0,0,"n"
"NC22","NC22H",0,0,0,1,0,1,"n"
"NC22","NC22I",0,0,0,1,0,0,"n"
"NC22","NC22J",0,0,0,1,0,0,"n"
"NC22","NC22K",0,0,0,1,1,0,"n"
"NC22","NC22L",0,0,0,1,0,1,"n"
"NC22","NC22M",0,0,0,1,0,0,"n"
"NC22","NC22P",0,0,0,1,0,0,"n"
"NC22","NC22Q",0,0,0,1,1,0,"n"
"NC22","NC22U",0,0,0,0,0,1,"n"
"NC22","NC22V",0,0,0,1,0,0,"n"
"NC23","NC23B",0,0,0,1,0,1,"n"
"NC23","NC23C",0,0,0,0,1,0,"n"
"NC23","NC23D",0,0,0,0,1,1,"n"
"NC23","NC23E",0,0,0,0,1,1,"n"
"NC23","NC23F",0,0,0,1,1,0,"n"
"NC23","NC23G",0,0,0,1,0,0,"n"
"NC23","NC23H",0,0,0,0,1,0,"n"
"NC23","NC23I",0,0,0,0,0,1,"n"
"NC23","NC23K",0,0,0,1,0,0,"n"
"NC23","NC23L",0,0,0,0,0,1,"n"
"NC23","NC23M",0,0,0,0,1,0,"n"
"NC23","NC23R",0,0,0,0,0,1,"n"
"NC23","NC23W",0,0,0,0,1,0,"n"
"NC23","NC23Y",0,0,0,0,1,0,"n"
"NC23","NC23Z",0,0,0,0,0,1,"n"
"NC24","NC24C",0,0,0,0,0,1,"n"
"NC24","NC24E",0,0,0,0,1,0,"n"
"NC24","NC24J",0,0,0,0,1,0,"n"
"NC24","NC24K",0,0,0,0,0,1,"n"
"NC24","NC24L",0,0,0,0,1,0,"n"
"NC24","NC24M",0,0,0,0,1,0,"n"
"NC24","NC24P",0,0,0,0,0,1,"n"
"NC24","NC24Q",0,0,0,0,0,1,"n"
"NC24","NC24R",0,0,0,0,1,0,"n"
"NC24","NC24S",0,0,0,0,0,1,"n"
"NC24","NC24T",0,0,0,0,0,1,"n"
"NC24","NC24U",0,0,0,0,1,0,"n"
"NC24","NC24V",0,0,0,0,1,0,"n"
"NC24","NC24X",0,0,0,0,0,1,"n"
"NC25","NC25A",0,0,0,0,0,1,"n"
"NC25","NC25C",0,0,0,0,1,0,"n"
"NC25","NC25D",0,0,0,0,1,0,"n"
"NC25","NC25E",0,0,0,1,0,1,"n"
"NC25","NC25F",0,0,0,0,0,1,"n"
"NC25","NC25G",0,0,0,0,0,1,"n"
"NC25","NC25H",0,0,0,0,0,1,"n"
"NC25","NC25I",0,0,0,0,0,1,"n"
"NC25","NC25J",0,0,0,0,0,1,"n"
"NC25","NC25L",0,0,0,0,1,0,"n"
"NC25","NC25M",0,0,0,0,0,1,"n"
"NC25","NC25N",0,0,0,0,0,1,"n"
"NC25","NC25Q",0,0,0,0,1,0,"n"
"NC25","NC25R",0,0,0,0,0,1,"n"
"NC25","NC25S",0,0,0,0,1,1,"n"
"NC25","NC25W",0,0,0,0,0,1,"n"
"NC26","NC26H",0,0,1,1,1,1,"n"
"NC27","NC27V",0,0,0,0,0,1,"n"
"NC27","NC27W",0,0,0,1,0,0,"n"
"NC30","NC30E",0,0,0,0,0,1,"n"
"NC30","NC30G",0,0,0,0,1,0,"n"
"NC30","NC30L",0,0,0,0,1,0,"n"
"NC30","NC30R",0,0,1,0,0,0,"n"
"NC30","NC30V",0,0,0,0,0,1,"n"
"NC31","NC31X",0,0,0,0,0,1,"n"
"NC33","NC33D",0,0,0,0,0,1,"n"
"NC33","NC33E",0,0,0,0,1,0,"n"
"NC33","NC33I",0,0,0,0,0,1,"n"
"NC34","NC34B",0,0,0,0,0,1,"n"
"NC34","NC34F",0,0,0,0,1,0,"n"
"NC36","NC36K",0,0,0,0,1,0,"n"
"NC36","NC36L",0,0,0,0,1,0,"n"
"NC36","NC36P",0,0,0,0,0,1,"n"
"NC36","NC36S",0,0,0,0,1,0,"n"
"NC36","NC36X",0,0,0,1,1,0,"n"
"NC36","NC36Y",0,0,0,0,0,1,"n"
"NC36","NC36Z",0,0,0,0,1,0,"n"
"NC37","NC37K",0,0,0,0,0,1,"n"
"NC37","NC37Q",0,0,0,0,0,1,"n"
"NC37","NC37V",0,0,0,1,0,0,"n"
"NC41","NC41B",0,0,0,0,0,1,"n"
"NC41","NC41D",0,0,0,0,0,1,"n"
"NC41","NC41H",0,0,0,0,0,1,"n"
"NC44","NC44J",0,0,0,0,1,0,"n"
"NC44","NC44W",0,0,0,0,1,0,"n"
"NC45","NC45C",0,0,0,0,0,1,"n"
"NC45","NC45N",0,0,0,0,0,1,"n"
"NC46","NC46D",0,0,0,0,1,0,"n"
"NC46","NC46H",0,0,0,0,1,0,"n"
"NC46","NC46K",0,0,0,0,1,0,"n"
"NC46","NC46L",0,0,0,0,1,0,"n"
"NC46","NC46M",0,0,0,0,1,0,"n"
"NC46","NC46Q",0,0,0,0,0,1,"n"
"NC52","NC52P",0,0,0,0,0,1,"n"
"NC52","NC52S",0,0,0,0,0,1,"n"
"NC53","NC53B",0,0,0,0,1,0,"n"
"NC53","NC53C",0,0,0,0,1,0,"n"
"NC53","NC53K",0,0,0,0,0,1,"n"
"NC53","NC53Q",0,0,0,0,0,1,"n"
"NC53","NC53S",0,0,1,1,0,1,"n"
"NC54","NC54I",0,0,0,0,0,1,"n"
"NC54","NC54J",0,0,0,0,0,1,"n"
"NC54","NC54M",0,0,0,0,0,1,"n"
"NC54","NC54N",0,0,0,0,0,1,"n"
"NC54","NC54X",0,0,0,0,0,1,"n"
"NC55","NC55L",0,0,0,0,0,1,"n"
"NC55","NC55R",0,0,0,0,1,0,"n"
"NC55","NC55S",0,0,0,0,0,1,"n"
"NC55","NC55W",0,0,0,0,0,1,"n"
"NC55","NC55Z",0,0,0,0,0,1,"n"
"NC56","NC56Q",0,0,0,0,0,1,"n"
"NC56","NC56R",0,0,0,0,0,1,"n"
"NC56","NC56S",0,0,0,0,0,1,"n"
"NC56","NC56V",0,0,0,0,1,0,"n"
"NC56","NC56W",0,0,0,0,0,1,"n"
"NC60","NC60K",0,0,0,0,0,1,"n"
"NC60","NC60Q",0,0,0,0,0,1,"n"
"NC60","NC60V",0,0,0,0,0,1,"n"
"NC60","NC60W",0,0,0,0,0,1,"n"
"NC63","NC63C",0,0,0,0,0,1,"n"
"NC63","NC63D",0,0,0,0,0,1,"n"
"NC63","NC63T",0,0,0,0,0,1,"n"
"NC64","NC64C",0,0,0,0,0,1,"n"
"NC64","NC64D",0,0,0,0,0,1,"n"
"NC64","NC64J",0,0,0,0,0,1,"n"
"NC64","NC64X",0,0,0,1,0,0,"n"
"NC65","NC65B",0,0,0,0,0,1,"n"
"NC65","NC65E",0,0,0,0,0,1,"n"
"NC65","NC65F",0,0,0,0,0,1,"n"
"NC65","NC65J",0,0,0,0,1,1,"n"
"NC65","NC65U",0,0,0,0,0,1,"n"
"NC66","NC66A",0,0,0,0,0,1,"n"
"NC66","NC66L",0,0,0,0,0,1,"n"
"NC66","NC66R",0,0,0,0,0,1,"n"
"NC66","NC66V",0,0,0,0,1,1,"n"
"NC70","NC70A",0,0,0,0,0,1,"n"
"NC70","NC70B",0,0,0,1,0,0,"n"
"NC70","NC70C",0,0,0,0,0,1,"n"
"NC70","NC70K",0,0,0,0,0,1,"n"
"NC70","NC70L",0,0,0,0,0,1,"n"
"NC70","NC70M",0,0,0,0,0,1,"n"
"NC70","NC70Q",0,0,0,0,0,1,"n"
"NC70","NC70R",0,0,0,0,0,1,"n"
"NC70","NC70S",0,0,0,0,0,1,"n"
"NC70","NC70V",0,0,0,0,0,1,"n"
"NC70","NC70W",0,0,0,0,0,1,"n"
"NC71","NC71A",0,0,0,1,1,0,"n"
"NC71","NC71W",0,0,0,1,1,0,"n"
"NC73","NC73L",0,0,0,0,0,1,"n"
"NC73","NC73Z",0,0,0,0,0,1,"n"
"NC74","NC74A",0,0,0,1,1,0,"n"
"NC74","NC74D",0,0,0,0,1,0,"n"
"NC74","NC74J",0,0,0,1,1,0,"n"
"NC74","NC74W",0,0,0,1,1,0,"n"
"NC75","NC75E",0,0,0,0,0,1,"n"
"NC75","NC75G",0,0,0,0,1,0,"n"
"NC75","NC75I",0,0,0,0,0,1,"n"
"NC76","NC76A",0,0,0,0,1,1,"n"
"NC76","NC76B",0,0,0,0,1,0,"n"
"NC76","NC76F",0,0,0,0,1,0,"n"
"NC76","NC76G",0,0,0,0,0,1,"n"
"NC76","NC76M",0,0,0,0,0,1,"n"
"NC76","NC76S",0,0,0,0,1,1,"n"
"NC76","NC76X",0,0,0,0,0,1,"n"
"NC81","NC81F",0,0,0,0,0,1,"n"
"NC84","NC84K",0,0,0,0,0,1,"n"
"NC84","NC84X",0,0,0,0,0,1,"n"
"NC86","NC86D",0,0,0,0,0,1,"n"
"NC86","NC86J",0,0,0,0,0,1,"n"
"NC86","NC86N",0,0,0,0,0,1,"n"
"NC86","NC86V",0,0,0,0,0,1,"n"
"NC86","NC86W",0,0,0,0,0,1,"n"
"NC91","NC91Z",0,0,0,0,0,1,"n"
"NC95","NC95B",0,0,0,0,0,1,"n"
"NC95","NC95P",0,0,0,0,1,0,"n"
"ND02","ND02S",0,0,0,0,0,1,"n"
"ND02","ND02Z",0,0,0,0,0,1,"n"
"ND03","ND03Q",0,0,0,0,0,1,"n"
"ND06","ND06U",0,0,0,0,1,0,"n"
"ND07","ND07F",0,0,0,1,0,0,"n"
"ND07","ND07Q",0,0,0,0,0,1,"n"
"ND07","ND07V",0,0,0,1,0,1,"n"
"ND12","ND12C",0,0,0,0,0,1,"n"
"ND13","ND13M",0,0,0,0,0,1,"n"
"ND13","ND13N",0,0,0,0,0,1,"n"
"ND13","ND13Q",0,0,0,0,1,0,"n"
"ND13","ND13R",0,0,0,0,0,1,"n"
"ND13","ND13S",0,0,0,0,0,1,"n"
"ND13","ND13T",0,0,0,0,0,1,"n"
"ND13","ND13X",0,0,0,0,0,1,"n"
"ND13","ND13Y",0,0,0,0,0,1,"n"
"ND23","ND23M",0,0,0,0,1,0,"n"
"ND24","ND24C",0,0,0,0,1,0,"n"
"ND29","ND29U",0,0,0,0,0,1,"n"
"ND29","ND29Z",1,0,0,0,0,1,"n"
"ND33","ND33E",0,0,0,0,0,1,"n"
"ND34","ND34A",0,0,0,1,0,1,"n"
"ND35","ND35X",0,0,0,0,0,1,"n"
"ND36","ND36Z",0,0,0,0,0,1,"n"
"ND37","ND37N",0,0,0,0,0,1,"n"
"ND37","ND37W",0,0,0,1,0,0,"n"
"ND38","ND38E",0,0,0,1,0,0,"n"
"ND38","ND38J",0,0,0,0,0,1,"n"
"ND39","ND39J",0,0,1,0,0,0,"n"
"ND48","ND48I",0,0,0,0,1,0,"n"
"ND48","ND48M",0,0,0,0,1,1,"n"
"ND48","ND48N",0,0,0,1,1,1,"n"
"ND48","ND48R",0,0,0,1,1,1,"n"
"ND48","ND48S",0,0,0,0,1,0,"n"
"NF09","NF09Z",0,1,0,0,0,0,"n"
"NF60","NF60F",0,0,0,0,1,0,"n"
"NF60","NF60M",0,0,0,0,1,0,"n"
"NF60","NF60W",0,0,0,1,0,0,"n"
"NF70","NF70B",0,0,0,0,1,0,"n"
"NF70","NF70Z",0,0,0,0,1,0,"n"
"NF71","NF71M",0,0,0,0,1,1,"n"
"NF71","NF71N",0,0,0,0,0,1,"n"
"NF71","NF71Y",0,0,0,0,0,1,"n"
"NF72","NF72I",0,0,1,0,0,0,"n"
"NF72","NF72J",0,0,1,0,0,0,"n"
"NF72","NF72M",0,1,0,0,0,0,"n"
"NF72","NF72N",0,0,0,0,1,0,"n"
"NF72","NF72S",0,0,0,0,1,0,"n"
"NF72","NF72V",0,0,0,0,1,0,"n"
"NF72","NF72Y",0,0,0,0,1,0,"n"
"NF72","NF72Z",0,1,0,0,0,0,"n"
"NF73","NF73H",0,0,0,0,1,0,"n"
"NF73","NF73K",0,0,1,0,0,0,"n"
"NF73","NF73M",0,0,1,0,0,0,"n"
"NF73","NF73N",0,0,0,0,1,1,"n"
"NF73","NF73T",0,0,1,0,1,1,"n"
"NF73","NF73U",0,0,1,0,0,0,"n"
"NF73","NF73Z",0,0,1,0,0,0,"n"
"NF75","NF75Q",0,0,0,0,1,0,"n"
"NF75","NF75X",0,0,0,0,0,1,"n"
"NF76","NF76P",0,0,0,0,0,1,"n"
"NF76","NF76R",0,0,0,0,0,1,"n"
"NF76","NF76T",0,0,0,0,0,1,"n"
"NF76","NF76V",0,0,0,0,1,0,"n"
"NF76","NF76W",0,0,0,0,1,1,"n"
"NF77","NF77A",0,0,0,1,0,0,"n"
"NF77","NF77F",0,0,0,0,0,1,"n"
"NF77","NF77G",0,1,0,0,0,0,"n"
"NF77","NF77H",0,1,0,0,1,0,"n"
"NF77","NF77K",0,0,0,0,0,1,"n"
"NF81","NF81A",0,0,0,0,1,0,"n"
"NF81","NF81B",0,0,0,0,1,0,"n"
"NF81","NF81D",0,0,0,0,1,0,"n"
"NF81","NF81E",0,1,0,0,1,0,"n"
"NF81","NF81H",0,0,0,0,0,1,"n"
"NF81","NF81M",0,0,0,0,0,1,"n"
"NF82","NF82A",0,0,0,0,1,0,"n"
"NF82","NF82F",0,0,0,0,1,0,"n"
"NF82","NF82G",0,0,0,0,1,0,"n"
"NF82","NF82J",0,0,0,0,1,0,"n"
"NF83","NF83F",0,0,0,0,1,0,"n"
"NF83","NF83N",0,0,0,0,0,1,"n"
"NF84","NF84F",0,0,0,0,1,0,"n"
"NF84","NF84U",0,0,0,0,1,0,"n"
"NF84","NF84X",0,0,0,0,0,1,"n"
"NF85","NF85B",0,1,0,0,0,0,"n"
"NF85","NF85C",0,1,0,0,0,0,"n"
"NF85","NF85G",0,0,0,1,0,0,"n"
"NF85","NF85M",0,0,0,0,0,1,"n"
"NF85","NF85X",0,0,0,0,0,1,"n"
"NF86","NF86F",0,0,0,0,1,0,"n"
"NF86","NF86V",0,0,1,0,0,0,"n"
"NF87","NF87C",0,0,0,0,1,0,"n"
"NF87","NF87H",0,0,0,0,1,0,"n"
"NF87","NF87J",0,0,0,0,1,0,"n"
"NF87","NF87L",0,0,0,0,1,0,"n"
"NF87","NF87M",0,1,0,0,0,0,"n"
"NF87","NF87S",0,0,0,0,1,0,"n"
"NF87","NF87T",0,0,0,0,1,0,"n"
"NF87","NF87V",0,0,0,0,0,1,"n"
"NF87","NF87W",0,0,0,0,0,1,"n"
"NF87","NF87Y",0,1,0,1,1,0,"n"
"NF87","NF87Z",0,1,0,0,1,0,"n"
"NF88","NF88K",0,0,0,0,0,1,"n"
"NF88","NF88L",0,0,0,0,0,1,"n"
"NF88","NF88V",0,0,0,1,0,0,"n"
"NF88","NF88Y",0,0,0,1,1,0,"n"
"NF88","NF88Z",0,0,0,1,1,0,"n"
"NF89","NF89Q",0,0,0,1,0,0,"n"
"NF95","NF95D",0,0,0,0,0,1,"n"
"NF96","NF96H",0,0,0,0,1,0,"n"
"NF97","NF97D",0,0,0,0,0,1,"n"
"NF97","NF97E",0,0,0,0,1,0,"n"
"NF97","NF97W",0,0,0,0,0,1,"n"
"NF98","NF98A",0,0,0,0,1,0,"n"
"NF98","NF98B",0,0,0,0,0,1,"n"
"NF98","NF98D",0,0,0,1,0,0,"n"
"NF98","NF98R",0,0,0,1,1,0,"n"
